rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
3514,"See!
You saved the cost of postage!!",1.172093023255814,0.0304399952174075,215,184,25,6,sarcasm,positive
199,"Abracadabra, Hocus Hootin;
Unshread Trump's notes 
from his meeting with Putin.",1.423809523809524,0.0480375774676682,210,146,39,25,sarcasm,neutral
285,"Hey, relax. I could've been sawing you in half.",1.3952380952380952,0.0437986751900001,210,144,49,17,sarcasm,neutral
797,"Next, I am going to shred my wife’s meatloaf recipe (her only copy).",1.3269230769230769,0.0430428343646626,208,157,34,17,incongruity-absurdity,negative
523,Last nights tweets from the twit.,1.3557692307692308,0.0456366960856544,208,155,32,21,sarcasm,neutral
4094,"Easy on the vinegar, please!",1.1207729468599037,0.0246834831046194,207,184,21,2,unknown,positive
3018,For my next trick I will obliterate my fingerprints.,1.1980676328502415,0.0324417222197434,207,172,29,6,incongruity-absurdity,neutral
1977,Now watch closely as I make these tax records.... Disappear!,1.2475728155339805,0.0358826284117061,206,163,35,8,unknown,neutral
3535,You can use my toaster anytime,1.170731707317073,0.0297544511151621,205,174,27,4,unknown,neutral
4224,"When his disappears,Trump's Twitter finger will be frozen.",1.0878048780487806,0.0198147278161852,205,187,18,0,sarcasm,neutral
652,"And now, Giuliani-ini the Great shreds yet another set of Mueller questions...",1.3414634146341464,0.0426572991314734,205,150,40,15,sarcasm,negative
218,"As the beautiful Marlene holds the shredder, I'll  tap it 3 times and Presto! She's now a subcontractor with no benefits!",1.4146341463414631,0.0436706779202996,205,135,55,15,sarcasm,positive
3048,"And VIOLA!
The new terms of your employment Ms. Birdstall.",1.196078431372549,0.0319059029056916,204,169,30,5,sarcasm,neutral
2833,Abracabra-- behold everywhere--the paperless office!,1.206896551724138,0.0332410688594375,203,167,30,6,incongruity-absurdity,neutral
1518,We Trumps understand the magic of making our tax returns disappear for good!,1.2722772277227723,0.0397100323285538,202,159,31,12,exaggeration,neutral
2095,The true magic is in its Cross-Cutting capabilities.,1.2425742574257426,0.0354809820653852,202,160,35,7,wit-surprise,positive
608,I hope you backed up everything to the Cloud,1.3465346534653466,0.042035359357558,202,145,44,13,sarcasm,neutral
1895,"Now, I will pull this full sheet of paper out of a shredder.",1.2524752475247525,0.0391160652125487,202,163,27,12,incongruity-absurdity,neutral
60,I'm also available for birthday parties and cabinet meetings.,1.49009900990099,0.049746957849452,202,128,49,25,sarcasm,neutral
3473,And with that I will make your debt reappear!,1.1741293532338308,0.027727114016105,201,167,33,1,irony,negative
882,"This is the copy machine, right dear!",1.318407960199005,0.042209466572558,201,151,36,14,sarcasm,neutral
1506,Abracadabra we are now divorced!,1.27363184079602,0.0392562219792614,201,157,33,11,sarcasm,neutral
738,"......"" and with a wave of Mario's magic wand .....the President's Christmas Tweet : is transported to its appropriate place in history"".",1.3333333333333333,0.0436707111415491,201,150,35,16,wit-surprise,positive
2991,Abra Cadabra. Now I can legally see other people.,1.2,0.032485017806822,200,165,30,5,sarcasm,neutral
2760,I call this one the disappearing marriage vows.,1.21,0.0321663390337503,200,162,34,4,unknown,neutral
443,And now for the election results!,1.365,0.0443702444546435,200,143,41,16,irony,neutral
2869,"Thank you,Hillary.",1.205,0.0356543287102547,200,168,23,9,sarcasm,positive
2232,''Abra Cadabra we're divorced.'',1.235,0.0374953933518914,200,163,27,10,unknown,negative
3363,I think I might go into street art after this.,1.18,0.032298855713508,200,170,24,6,unknown,neutral
1944,"And for my next trick, I shall resolve this printer error.",1.25,0.0366636210094916,200,158,34,8,wit-surprise,neutral
