group,date,ma_pct_man,ma_pct_woman,combined_pct
trump,2016-03-01,2.426097833958786,1.5369984963603955,3.9630963303191815
trump,2016-04-01,3.2934343669240125,1.6220372293537642,4.915471596277777
trump,2016-05-01,3.4005810507341487,2.3166952116309005,5.717276262365049
trump,2016-06-01,3.7050351129376558,2.443746233461985,6.148781346399641
trump,2016-07-01,2.9299002028870675,2.7920011458898557,5.721901348776923
trump,2016-08-01,3.210884870897574,2.076169519673173,5.287054390570747
trump,2016-09-01,2.521351396394664,2.0237003310635497,4.545051727458214
trump,2016-10-01,4.371259556982436,2.3601251355734605,6.731384692555897
trump,2016-11-01,4.215687907808001,4.650209574144532,8.865897481952533
trump,2016-12-01,4.810170052449577,6.345324443152845,11.155494495602422
trump,2017-01-01,2.9391263868553312,5.873458346286749,8.81258473314208
trump,2017-02-01,2.78567713118315,4.068136329578713,6.853813460761863
trump,2017-03-01,1.6798440001081751,2.307769726247987,3.9876137263561624
trump,2017-04-01,2.231055035190178,1.8638849073631683,4.094939942553346
trump,2017-05-01,1.937722414405721,1.4697259262476654,3.4074483406533864
trump,2017-06-01,2.0547475341020665,1.570681640341083,3.6254291744431493
trump,2017-07-01,1.9642536768521772,2.9587672389529973,4.923020915805175
trump,2017-08-01,2.2470339132924155,2.8572949453010033,5.104328858593419
trump,2017-09-01,3.090074013302909,2.425845694192309,5.515919707495218
trump,2017-10-01,2.71228698710946,0.7730857455401914,3.4853727326496515
trump,2017-11-01,4.602097792731968,0.9905969710205911,5.592694763752559
trump,2017-12-01,4.286394969498411,0.89143807761391,5.177833047112321
trump,2018-01-01,3.698614214058024,1.0715022021988179,4.770116416256842
trump,2018-02-01,1.622368686945445,0.7639413091855297,2.386309996130975
trump,2018-03-01,1.482128935234993,1.168256757748766,2.650385692983759
trump,2018-04-01,3.239915564943234,1.7719832835703624,5.011898848513596
trump,2018-05-01,3.748311768399063,2.496571469310831,6.244883237709894
trump,2018-06-01,3.4444013878753137,2.346721319460681,5.791122707335995
trump,2018-07-01,1.9689769613795305,1.9294694468015052,3.8984464081810355
trump,2018-08-01,2.277057433483569,1.7200419079535703,3.9970993414371394
trump,2018-09-01,2.712697870911338,1.8100797677756024,4.52277763868694
trump,2018-10-01,2.9199741897272116,1.561791842721498,4.48176603244871
trump,2018-11-01,3.2089227688463304,2.5643951162481335,5.773317885094464
trump,2018-12-01,2.592348446983855,2.07607828671856,4.668426733702415
trump,2019-01-01,2.4119456459757025,2.4603236636784644,4.8722693096541665
trump,2019-02-01,2.192166405974989,1.8349159579100103,4.0270823638849995
trump,2019-03-01,3.291471404638448,2.0495980367035873,5.341069441342036
trump,2019-04-01,3.3054011707576745,2.195475790790297,5.500876961547972
trump,2019-05-01,2.5202842566085026,1.8734294161123433,4.393713672720846
trump,2019-06-01,1.547693628845461,1.625779067268429,3.17347269611389
trump,2019-07-01,1.3136504725831868,1.1512611609323409,2.464911633515528
trump,2019-08-01,2.4667929341368633,1.0382526225094377,3.505045556646301
trump,2019-09-01,2.924842489144593,1.7575702508402171,4.682412739984811
trump,2019-10-01,3.18770048559324,2.4037471433514206,5.59144762894466
trump,2019-11-01,2.149743693650462,2.1966252435336493,4.346368937184112
trump,2019-12-01,1.68270779788069,1.3591043055101981,3.041812103390888
trump,2020-01-01,1.3663217096608926,0.858320740210504,2.2246424498713964
trump,2020-02-01,1.8937526826666364,1.898707933190692,3.7924606158573284
trump,2020-03-01,2.497509302107003,2.3260583605411194,4.823567662648122
trump,2020-04-01,3.5433109505199667,2.923512878565903,6.46682382908587
trump,2020-05-01,2.7786819014081594,1.8893853024680467,4.668067203876206
trump,2020-06-01,2.695741251681937,2.071790972678595,4.767532224360532
trump,2020-07-01,1.9226380513942711,1.811036791354149,3.73367484274842
trump,2020-08-01,1.9826650259488474,1.529669517474396,3.5123345434232434
trump,2020-09-01,1.6647258686649946,1.3251819102882938,2.989907778953288
trump,2020-10-01,1.4389749309695556,1.1498477829891007,2.588822713958656
trump,2020-11-01,1.518307921241309,0.9875101206514385,2.5058180418927476
trump,2020-12-01,1.5491608995073494,0.8140450609673393,2.363205960474689
trump,2021-01-01,1.434023570544615,0.5189122449313718,1.9529358154759868
trump,2021-02-01,1.3353366771427717,0.8884613949683265,2.2237980721110984
trump,2021-03-01,1.3204761635296067,0.8815033830521449,2.2019795465817515
trump,2021-04-01,1.8132300197573243,0.9490044978895619,2.762234517646886
trump,2021-05-01,2.5185086580125886,1.8846762313867436,4.403184889399332
