caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
It always ends in tiers......,2.1319645267013687,0.0073909805760762,10374,2345,4315,3714,sarcasm,negative
I shouldn't be telling you this but I saw her last week on a different cake.,2.0504457050243112,0.0077883031930831,9872,2719,3936,3217,sarcasm,neutral
"Actually, I'm vanilla. Red Velvet is my stripper name.",1.9591470258136925,0.0085825832639356,8910,3113,3048,2749,sarcasm,neutral
"Trust me, it’ll all end in tiers",1.9202206376967577,0.0087605662335426,7433,2440,3146,1847,sarcasm,neutral
I was married once.  Didn’t work out.  She was a tart.,1.8843923016082256,0.0089543965729956,7586,2796,2871,1919,unknown,negative
I can keep it together during the ceremony. The reception is where I fall to pieces.,1.8695652173913044,0.0106512523982384,4968,1766,2084,1118,unknown,negative
"So I says to the genie, ‘Make me a wedding cake.’ Big mistake.",1.869345718901454,0.0113645090818819,4952,1949,1701,1302,sarcasm,neutral
"I’m not just a pretty face, I have layers",1.849437247823317,0.0109500328325804,4709,1737,1944,1028,wit-surprise,neutral
"Bad news. Edith left with the DJ.  I guess you can't have your cake and Edith, too.",1.8433626997162909,0.0097680395819331,6697,2746,2254,1697,sarcasm,negative
"Whoa, the cake you fell off of must have been huge!",1.840731853629274,0.0096977201062001,6668,2706,2318,1644,unknown,positive
"Your wedding,my funeral.",1.82956355527238,0.0100087920381244,6278,2600,2148,1530,not_evaluated,not_evaluated
"Yeah, I thought you’d be taller, too.",1.82082401788566,0.0135167197784683,3131,1226,1240,665,not_evaluated,not_evaluated
"Just like me, you'll soon be brought down a few levels and consumed by family.",1.8195744680851065,0.010220369672824,5875,2428,2079,1368,not_evaluated,not_evaluated
"So what, she didn’t show. I think we both dodged a bullet here, Ted.",1.790394152962673,0.0125762967207487,3831,1646,1342,843,not_evaluated,not_evaluated
She knows about the cupcake.,1.77953926182809,0.0122769547394881,4037,1771,1385,881,not_evaluated,not_evaluated
"I’m expensive, unhealthy, and I don’t last. So yes, I am a metaphor.",1.7768544791244427,0.0110823239197365,4934,2168,1699,1067,not_evaluated,not_evaluated
"She may be marrying you, but you’ll never satisfy her like I do.",1.775744332149686,0.0127050511351738,3661,1584,1314,763,not_evaluated,not_evaluated
Psst—the salad says its olive oil is the only virgin at this wedding.,1.7687199450423632,0.0120280637946852,4367,2001,1375,991,not_evaluated,not_evaluated
"No, I'm not gluten free; a talking cake isn't enough for you?",1.7634069400630914,0.0128292811424276,3804,1747,1210,847,not_evaluated,not_evaluated
Hey-- you want a piece of me?!,1.763142233683793,0.0107703690586952,5041,2212,1811,1018,not_evaluated,not_evaluated
You’re seriously marrying a woman who chose carrot cake?,1.758489368454459,0.0134860397705223,3151,1375,1162,614,not_evaluated,not_evaluated
"I know it’s only your birthday, but your mother wanted me to remind you you’re not getting any younger.",1.7231735159817352,0.0132700733542007,3504,1700,1074,730,not_evaluated,not_evaluated
"I sing, too. Get it? Icing.",1.7231329690346084,0.0132121859877979,3294,1529,1148,617,not_evaluated,not_evaluated
Only one of us is getting out of here in one piece.,1.7186602870813397,0.0127925059362486,3135,1369,1279,487,not_evaluated,not_evaluated
"Watch your back, she's got a knife!!",1.6952315134761575,0.0200674212486945,1447,709,470,268,not_evaluated,not_evaluated
That’s weird. I also sense impending doom.,1.6946996466431097,0.0200721686031723,1415,685,477,253,not_evaluated,not_evaluated
How do you know we're not just standing on a bigger cake?,1.6823051348356113,0.0147458632570597,2707,1363,841,503,not_evaluated,not_evaluated
If you run away now you can save both of us.,1.6459502806736166,0.0149969285245881,2494,1297,783,414,not_evaluated,not_evaluated
"I love a wedding, but I always end up shedding a tier or two.",1.6455531453362255,0.0149276754704066,2305,1145,832,328,not_evaluated,not_evaluated
I’m always in tiers at weddings,1.6385542168674698,0.0232537162891693,996,513,330,153,not_evaluated,not_evaluated
"You probably get this a lot but you look a lot like the groom, only bigger",1.6309859154929578,0.015474914853293,2130,1081,754,295,not_evaluated,not_evaluated
This marriage is wrong on so many different levels!,1.629995702621401,0.0152600403314222,2327,1220,748,359,not_evaluated,not_evaluated
What are you looking at pal?  At least you get to leave here in one piece!,1.6260162601626016,0.0156440542621956,2091,1072,729,290,not_evaluated,not_evaluated
You should know I’m not her first cake.,1.61974649766511,0.0186048074583356,1499,782,505,212,not_evaluated,not_evaluated
I hope she looks at you the way she looks at me!,1.6183035714285714,0.0351719505991915,448,242,135,71,not_evaluated,not_evaluated
It’s too late for me. Save yourself!,1.6090133982947623,0.018122891106375,1642,889,506,247,not_evaluated,not_evaluated
"Yes, it’s 2021, you’re finally attending a wedding without a mask and the cake is talking to you.",1.607717041800643,0.0186522715701338,1555,845,475,235,not_evaluated,not_evaluated
We've been in the fridge all day... you're not the only one with cold feet.,1.6073059360730593,0.0245750110939205,876,471,278,127,not_evaluated,not_evaluated
My first wife was an ice cream cake.  What a mess.,1.604735883424408,0.0305740228472497,549,292,182,75,not_evaluated,not_evaluated
You're nervous?  How do you think my day is going to end?,1.604201680672269,0.0206196800742423,1190,631,398,160,not_evaluated,not_evaluated
"Take it from me, she's only interested in your dough.",1.5922014622258327,0.0203215799226708,1231,666,401,164,not_evaluated,not_evaluated
Do those two make my bottom layer look fat?,1.587141750580945,0.0197703651007088,1291,702,420,169,not_evaluated,not_evaluated
"You know, there's still time for both of us to walk away in one piece.",1.584931506849315,0.0269052635069947,730,407,219,104,not_evaluated,not_evaluated
Don't look so glum.  I'm the one facing death by a thousand cuts.,1.583673469387755,0.0208795760398388,1225,688,359,178,not_evaluated,not_evaluated
NYC has limited wedding gatherings to one.,1.5816485225505443,0.0297949275661496,643,374,164,105,not_evaluated,not_evaluated
"No,I haven’t seen her. But the fact you’re asking a cake may explain it.",1.579425113464448,0.0297100160507625,661,390,159,112,not_evaluated,not_evaluated
"Sorry, Carl, but Cheryl finally found someone her own size.",1.5780296425457716,0.0212894266754799,1147,642,347,158,not_evaluated,not_evaluated
"Statistically,we’ll meet again.",1.5765957446808512,0.0326332675506109,470,259,151,60,not_evaluated,not_evaluated
You think YOU’RE nervous?!,1.5757855822550833,0.0218083307267583,1082,605,331,146,not_evaluated,not_evaluated
"Relax, its a piece of cake.",1.5743651753325272,0.0246828906996461,827,459,261,107,not_evaluated,not_evaluated
That little ‘cocktail’ to calm your nerves appears to be working.,1.5701668302257117,0.0235176520890315,1019,600,257,162,not_evaluated,not_evaluated
Just don't shove me in her face. I hate that.,1.565531475748194,0.0217588189816238,969,524,342,103,not_evaluated,not_evaluated
Today isn’t going to end well for either of us.,1.5604519774011298,0.0233353916974636,885,493,288,104,not_evaluated,not_evaluated
I’m getting smashed tonight.,1.5604395604395604,0.0246391239733524,910,539,232,139,not_evaluated,not_evaluated
And for Walter’s 40th birthday his mom dropped yet another subtle hint,1.5586907449209932,0.0248048608720832,886,523,231,132,not_evaluated,not_evaluated
This won’t end well for either of us.,1.5583333333333331,0.0248481872976579,840,485,241,114,not_evaluated,not_evaluated
I doubt this ends well for either of us.,1.5578673602080624,0.0256866482023606,769,440,229,100,not_evaluated,not_evaluated
It’s time for me to meet my baker,1.555822328931573,0.0250142591879864,833,484,235,114,not_evaluated,not_evaluated
"Well, darling, the genie gave me one wish, and I said, ""Make me a wedding cake.""",1.547680412371134,0.0259900669401118,776,458,211,107,not_evaluated,not_evaluated
"''I'm flaky? You're the one having a conversation with a wedding cake.""",1.5454545454545454,0.0267013188055558,759,456,192,111,not_evaluated,not_evaluated
"I'm just saying, if she lied to you about the gluten-free, who knows what else?",1.5406162464985995,0.026269927973351,714,415,212,87,not_evaluated,not_evaluated
"Marriage isn't a piece of cake, buddy.",1.5403899721448469,0.0263826849566779,718,420,208,90,not_evaluated,not_evaluated
"Well, gee, David. I guess this isn’t a ‘If you bake it she will come’ kind of a situation.",1.537525354969574,0.0320114925069378,493,291,139,63,not_evaluated,not_evaluated
Of course I can't talk; you're drunk.,1.537010159651669,0.0259537354467215,689,393,222,74,not_evaluated,not_evaluated
"I'm a gender reveal cake, and you're in for a big surprise.",1.5333333333333334,0.0311389449696295,555,339,136,80,not_evaluated,not_evaluated
"Look, if you change your mind right now its a win-win for the both of us",1.5333333333333334,0.0281340860990987,660,398,172,90,not_evaluated,not_evaluated
"If you're listening to your cake, maybe it's not the time to get married.",1.5331230283911672,0.0281406082360536,634,376,178,80,not_evaluated,not_evaluated
"Um, hello, excuse me, my eyes are down here",1.532824427480916,0.0273761858555475,655,385,191,79,not_evaluated,not_evaluated
"Now remember, you can't have your Kate and Edith, too.",1.5326633165829149,0.0311211454974289,597,377,122,98,not_evaluated,not_evaluated
I can’t believe she desserted us both!,1.531615925058548,0.0348025738349667,427,257,113,57,not_evaluated,not_evaluated
She’s been seeing G.I. Joe on the side for weeks.,1.529874213836478,0.025491377079234,636,351,233,52,not_evaluated,not_evaluated
"Great wedding, what's for dessert?",1.5293185419968305,0.0279345234812726,631,381,169,81,not_evaluated,not_evaluated
"Take it from me, being too sweet will get you eaten alive.",1.526742301458671,0.0289167838277754,617,374,161,82,not_evaluated,not_evaluated
Don’t eat the messenger.,1.5256723716381415,0.034790680337337,409,244,115,50,not_evaluated,not_evaluated
Where’s your mask?,1.5254515599343186,0.0291141715332673,609,370,158,81,not_evaluated,not_evaluated
"To scale, I believe the cake toppers ARE demonstrating proper social distancing.",1.5222482435597189,0.0330372421141057,427,250,131,46,not_evaluated,not_evaluated
Size isn’t everything. And he makes her laugh.,1.521415270018622,0.0299394246314494,537,319,156,62,not_evaluated,not_evaluated
"Let 'em eat pie, I always say....",1.5208333333333333,0.0364903735253999,384,234,100,50,not_evaluated,not_evaluated
"I can tell, she's got cold feet.",1.520140105078809,0.0293579134588036,571,343,159,69,not_evaluated,not_evaluated
Shouldn’t they be standing six feet apart?,1.5178571428571428,0.0298978918985985,560,340,150,70,not_evaluated,not_evaluated
Trust me: the phrase is “Let them eat kale.”,1.5178571428571428,0.0302167307896185,560,343,144,73,not_evaluated,not_evaluated
"Your fiance requested a cake that ""really speaks to her"". Well voila!",1.512241054613936,0.029364542391699,531,314,162,55,not_evaluated,not_evaluated
You are a lot bigger in person.,1.510597302504817,0.0313184084247511,519,321,131,67,not_evaluated,not_evaluated
Would you like to cut in?,1.510597302504817,0.0291021486818587,519,303,167,49,not_evaluated,not_evaluated
I'm saving myself for the reception.,1.509765625,0.031155138056753,512,314,135,63,not_evaluated,not_evaluated
I told you it was presumptuous to put both of them on before she arrived.,1.507936507936508,0.0305089687981864,504,303,146,55,not_evaluated,not_evaluated
