caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
Do you ever get the feeling you're wasting one of your lives?,1.819957761351637,0.0185641316262951,1894,819,597,478,sarcasm,negative
That reminds me—your mother called this morning.,1.806157354618016,0.0162141726592721,2631,1214,713,704,sarcasm,neutral
"Maul a man and you eat for a day, teach a man to pamper you…",1.774891774891775,0.0146850842289233,3465,1772,701,992,sarcasm,neutral
"You knew I was domesticated when you married me, Margaret.”",1.7649586776859505,0.0147489286226956,3025,1434,868,723,wit-surprise,neutral
I bet they wouldn't tell him to stay off the furniture.,1.7572986282096377,0.0152640993662301,2843,1370,793,680,sarcasm,negative
Oh my gosh that’s horrible. He didn’t even play with it first.,1.7380265435660704,0.01876624692642,1733,815,557,361,unknown,negative
"We'd look great, too, if David Attenborough narrated our day.",1.7195793690535803,0.0177861569331303,1997,989,579,429,sarcasm,positive
"Sure, he's big. But can he manipulate humans like we do?",1.7063273727647867,0.014790152274279,2908,1477,808,623,irony,neutral
"King of the jungle, blah, blah, blah. He coughs up his hair balls one at a time just like the rest of us.",1.7021604938271604,0.0155603060008512,2592,1314,736,542,irony,negative
We never pounce anymore.,1.6985714285714286,0.0133389581469313,3500,1776,1003,721,irony,neutral
You know the camera adds 500 pounds.,1.6956521739130437,0.0245181184255749,989,490,310,189,not_evaluated,not_evaluated
I can't believe this screaming orange wanna-be dictator has so many followers.,1.6948356807511735,0.0196571979166409,1704,900,424,380,not_evaluated,not_evaluated
This wasn't what I had in mind when I said I wanted to watch the big game.,1.6913885455294602,0.0158857308794055,2427,1233,710,484,not_evaluated,not_evaluated
Imagine having to hunt for your own food.,1.6902597402597404,0.0193483656954222,1540,756,505,279,not_evaluated,not_evaluated
I'd hate to be the one to clean his litter box.,1.6902564102564102,0.025270764259195,975,501,275,199,not_evaluated,not_evaluated
I'll bet no one ever called him pussy.,1.686447166921899,0.0157333772186885,2612,1382,667,563,not_evaluated,not_evaluated
No way that's his real fur.,1.6863117870722433,0.0189510136967581,1578,772,529,277,not_evaluated,not_evaluated
What cunning?  Forget the elusive deer and eat the guy with the camera.,1.6852637962401456,0.01955937829673,1649,861,446,342,not_evaluated,not_evaluated
Can you imagine having to hunt for your own food?,1.673720472440945,0.0169570144089942,2032,1033,629,370,not_evaluated,not_evaluated
"I could look like that, too, if I had a personal trainer.",1.659808963997061,0.0204950660444497,1361,699,426,236,not_evaluated,not_evaluated
Hit paws.  I need to use the litter box.,1.6451421800947867,0.0186872573389101,1688,903,481,304,not_evaluated,not_evaluated
That looks like your dad when I asked for your paw in marriage.,1.6445012787723785,0.0173046874009652,1955,1043,564,348,not_evaluated,not_evaluated
Maybe we should do that Ancestry thing?,1.6410835214446953,0.0174146816348426,1772,908,592,272,not_evaluated,not_evaluated
So is this what you think about when we’re in bed?,1.6405038759689925,0.0237790475616894,1032,553,297,182,not_evaluated,not_evaluated
I am so tired of cat videos.,1.6371859296482412,0.0236251347745894,995,522,312,161,not_evaluated,not_evaluated
When they said ‘Big Cats’ I thought it would be a weight loss show,1.6320043103448276,0.0174274596282149,1856,990,559,307,not_evaluated,not_evaluated
"Frankly, I'm glad we evolved.",1.6263736263736264,0.0185169163393251,1547,807,511,229,not_evaluated,not_evaluated
Think her nails are real?,1.6240687679083097,0.0175878854945857,1745,922,557,266,not_evaluated,not_evaluated
Looks like someone's going to the v-e-t.,1.623468426013195,0.0178631098777796,2122,1268,385,469,not_evaluated,not_evaluated
In the directors cut there was a hairball in this scene.,1.623020706455542,0.0185945419519676,1642,892,477,273,not_evaluated,not_evaluated
"I still get goosebumps when he says, ""I am your father.""",1.6225,0.0215146583853396,1200,645,363,192,not_evaluated,not_evaluated
I bet he never knocked a Roomba off course,1.6170212765957446,0.0175511394101429,1786,964,542,280,not_evaluated,not_evaluated
I’ve got to start working out.,1.611903285802852,0.0181128967748224,1613,861,517,235,not_evaluated,not_evaluated
I'm going to the gym starting tomorrow.,1.608667941363926,0.0179391510783625,1569,823,537,209,not_evaluated,not_evaluated
Take it from me: you have to earn those stripes.,1.6029506093649777,0.0207045505278912,1559,953,272,334,not_evaluated,not_evaluated
I've gotta stop taking these aggressive roles.  I'm getting typecasted.,1.6018766756032172,0.0214078731336625,1492,925,236,331,not_evaluated,not_evaluated
I thought you said it was a Felini film.,1.6012145748987854,0.0237679037195996,988,551,280,157,not_evaluated,not_evaluated
"Man, do I miss my testicles.",1.600572655690766,0.0212798633763611,1397,832,291,274,not_evaluated,not_evaluated
Hard to believe we're family.,1.6001440922190202,0.0187259840007806,1388,726,491,171,not_evaluated,not_evaluated
I'm bored.  Wanna shred the couch?,1.5987841945288754,0.0301155760306504,658,381,160,117,not_evaluated,not_evaluated
"He was terrific in 'Life of Pi', but comedy is clearly not his thing.",1.5952970297029705,0.0259371720674593,808,449,237,122,not_evaluated,not_evaluated
Is that a documentary or the front door camera?,1.594488188976378,0.0208135063945793,1270,711,363,196,not_evaluated,not_evaluated
"Sure, Daniel Day Lewis is a chameleon, but the part should've gone to a cat.",1.5934765314240256,0.0209852040271061,1257,707,354,196,not_evaluated,not_evaluated
They only look like that in Hollywood.,1.5873983739837398,0.0227013241577709,984,536,318,130,not_evaluated,not_evaluated
I knew him when he was a kitten. He’s clearly gotten work done.,1.5859929078014183,0.0214270789302871,1128,622,351,155,not_evaluated,not_evaluated
"Sure, he’s king of the jungle but can he control a household like you or me?",1.585118376550169,0.0244895556408974,887,496,263,128,not_evaluated,not_evaluated
Just another unrealistic body expectation for cats…,1.5842391304347827,0.0217898324903443,1104,614,335,155,not_evaluated,not_evaluated
Whatever -- I totally could have taken him before my ACL tear.,1.5812854442344046,0.0221670170812612,1058,589,323,146,not_evaluated,not_evaluated
I'm not sure I'm living my best life anymore.,1.5812854442344046,0.0219236431886164,1058,583,335,140,not_evaluated,not_evaluated
I just think these shows set unrealistic body expectations.,1.5727091633466137,0.0237431946284833,1004,590,253,161,not_evaluated,not_evaluated
I wish they’d stop promoting such wild body standards.,1.5701849836779107,0.0234828889566974,919,515,284,120,not_evaluated,not_evaluated
Why do you love these serial killer movies?,1.56651376146789,0.0240729429094941,872,491,268,113,not_evaluated,not_evaluated
He may not be stuck in the house but we have couch privileges and don't have to hunt for dinner.,1.56601607347876,0.0240954459725173,871,491,267,113,not_evaluated,not_evaluated
Why doesn't he just meow until his person gives him his dinner like we do?,1.5653179190751445,0.0248243545419761,865,500,241,124,not_evaluated,not_evaluated
I bet nobody tells him to stay off the sofa.,1.5644028103044496,0.0256683585195082,854,507,212,135,not_evaluated,not_evaluated
I’m glad we gave up feral.,1.5634638196915778,0.0241902147585379,843,472,267,104,not_evaluated,not_evaluated
I think I prefer canned food.,1.5615942028985508,0.0247028350802697,828,470,251,107,not_evaluated,not_evaluated
I’d run circles around him intellectually.,1.5614430665163472,0.0268462401096256,887,563,150,174,not_evaluated,not_evaluated
The guy at the gym said I could see results in six to eight weeks.,1.5596555965559655,0.0251136301045317,813,466,239,108,not_evaluated,not_evaluated
I think we should start seeing other cats.,1.556555269922879,0.0246734811224929,778,433,257,88,not_evaluated,not_evaluated
"Change the channel, I’m so sick of that orange moron.",1.5547169811320756,0.0275288498340143,795,495,159,141,not_evaluated,not_evaluated
I love watching these old family videos.,1.5543766578249336,0.0251201598367645,754,422,246,86,not_evaluated,not_evaluated
I just wasn't expecting 'Tony: The Frosted Flakes Story' to swing this dark.,1.5538261997405969,0.0279119982224538,771,480,155,136,not_evaluated,not_evaluated
I used to look like that until you wanted me fixed....,1.5533411488862836,0.0258816059808225,853,519,196,138,not_evaluated,not_evaluated
"""You know, I tried catching a mouse once.""",1.5529411764705885,0.0263273336801258,765,450,207,108,not_evaluated,not_evaluated
Maybe we should try the paleo diet.,1.551440329218107,0.0264867885926961,729,423,210,96,not_evaluated,not_evaluated
"Dude, we could totally do that.",1.549789621318373,0.0266475516334802,713,413,208,92,not_evaluated,not_evaluated
"I’m suddenly feeling
profoundly domesticated.",1.5485175202156334,0.0265562490844445,742,437,203,102,not_evaluated,not_evaluated
You used to look like that when we first started dating,1.54739336492891,0.0252912586062909,844,505,216,123,not_evaluated,not_evaluated
