caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
Turns out they only check to see if you return the shoes.,1.8993042841450016,0.0111715198817404,5462,2164,1684,1614,irony,neutral
Apparently the floors are so thin you can hear a pin drop.,1.8117271639409651,0.0158541133839475,2507,1070,839,598,irony,negative
I think we need a longer apartment.,1.7924865831842576,0.0163241577365391,2236,946,808,482,wit-surprise,neutral
That drummer downstairs doesn't know who he's messing with.,1.788990825688073,0.0107648281571931,5450,2417,1766,1267,sarcasm,negative
Exactly how many times did you hit “add to cart”?,1.7866164413915355,0.0118544264282945,4513,2015,1446,1052,unknown,neutral
Lots of people have unusual hobbies.  The guy downstairs enjoys thumping on his ceiling with a broom.,1.7780304753240843,0.0121455945702679,4397,2022,1329,1046,incongruity-absurdity,neutral
"Oh, but you’re allowed to have a closet full of shoes?!",1.7703962703962703,0.0134528744604249,3432,1550,1120,762,unknown,neutral
What did the neighbors want?,1.7693877551020407,0.0127350921777388,3920,1802,1220,898,sarcasm,neutral
Define obsession.,1.7686021505376344,0.0160937831594088,2325,1031,801,493,unknown,neutral
So can we finally agree the floor is level?,1.762107051826678,0.0226067201377433,1177,527,403,247,sarcasm,neutral
I think it worked.  They turned down their stereo.,1.7615250436082732,0.0121551983049687,4013,1782,1406,825,not_evaluated,not_evaluated
The bowling alley said I could work from home today.,1.7606168446026098,0.0120462012328466,4215,1914,1396,905,not_evaluated,not_evaluated
"As long as the downstairs neighbour still has that yappy dog, that's how long.",1.7566218809980807,0.0154522848618613,2605,1204,831,570,not_evaluated,not_evaluated
My bowling league went remote last week,1.754892823858341,0.0136342328730729,3219,1454,1100,665,not_evaluated,not_evaluated
I can't focus with that lady downstairs banging on her ceiling.,1.737118320610687,0.0167918815893533,2096,967,713,416,not_evaluated,not_evaluated
No. I said we need some heavy duty bowls and a rolling pin,1.735064935064935,0.0161539888986816,2310,1083,756,471,not_evaluated,not_evaluated
The downstairs neighbors? What is it this time?,1.7339228295819935,0.0128041012051868,3732,1770,1185,777,not_evaluated,not_evaluated
I think we're finally going to meet our downstairs neighbors.,1.731106243154436,0.0174691963299419,1826,820,677,329,not_evaluated,not_evaluated
I asked the alley if I could work from home today.,1.7250409165302782,0.0177115651434973,1833,848,641,344,not_evaluated,not_evaluated
