caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
"Next time, when they ask you if you want any toppings, you’d better be more specific than 'Yeah, a couple.'",2.171542779384249,0.0070171834641871,11758,2568,4605,4585,sarcasm,neutral
You said you were in the mood for a little Italian.,2.0102004080163205,0.0082644040522189,8333,2329,3590,2414,sarcasm,neutral
OMG...Remember us...we were on your wedding cake!,1.9342277486910997,0.00820890772974,9168,3153,3465,2550,sarcasm,positive
I don't know either. We asked for a small table on the piazza.,1.919326956321309,0.0084737281130381,8677,3081,3215,2381,unknown,neutral
"Well, you're not what we ordered either.",1.88621997471555,0.0087972175698716,7910,2922,2966,2022,sarcasm,negative
You ordered Basil and Olive? Here we are.,1.8839363966445477,0.0088159858009968,7987,2996,2922,2069,unknown,neutral
"Hello , we’re the Toppings!",1.871310375670841,0.0082853983998865,8944,3395,3305,2244,sarcasm,positive
Do you mind?  This is a personal pizza.,1.8688149053146,0.0096114562896876,6548,2466,2475,1607,sarcasm,neutral
"Finally, some service.",1.8611476952022576,0.0108051741415075,5315,2069,1915,1331,unknown,positive
Didn't you order the two-person pizza?,1.7816200852676456,0.0094998758362233,6333,2652,2412,1269,irony,neutral
Would you mind leaving the lid open? We’d prefer to dine outside tonight.,1.765940110002037,0.0103161046226407,4909,1991,2076,842,not_evaluated,not_evaluated
We’d invite you to join us but there isn’t mushroom in here.,1.7324007220216606,0.011613407658816,4432,2076,1466,890,not_evaluated,not_evaluated
Remember when you said there’s nothing worse than pineapple on pizza...?,1.719298245614035,0.0148103358417542,2622,1225,908,489,not_evaluated,not_evaluated
Look up. You’re on someone’s pizza too.,1.707961007311129,0.0158545360302084,2462,1226,729,507,not_evaluated,not_evaluated
You ordered a large pie and two sprites?,1.705704407951599,0.0159086596110404,2314,1118,759,437,not_evaluated,not_evaluated
"Oh, little tip... the mushrooms might be hallucinogenic.",1.6948529411764706,0.0129051502705741,3536,1745,1125,666,not_evaluated,not_evaluated
"Well, we finally know what that plastic piece is for",1.693956043956044,0.0180159820172416,1820,901,575,344,not_evaluated,not_evaluated
Little Italy - what about you?,1.692692987625221,0.0126351808566408,3394,1601,1235,558,not_evaluated,not_evaluated
Do you mind? We’re trying to think inside the box.,1.6901701323251417,0.0102494161290717,5290,2543,1843,904,not_evaluated,not_evaluated
"So he tells the genie, we want to eat pizza everyday and travel...",1.6893905191873588,0.0161071686364453,2215,1087,729,399,not_evaluated,not_evaluated
The last thing we remember is the moon hit our eye.,1.6886212198872372,0.0122512551944692,3902,1939,1239,724,not_evaluated,not_evaluated
"Hopefully, you two are vegetarians.""",1.6848821081830792,0.0123574443139322,3605,1739,1263,603,not_evaluated,not_evaluated
"It may be your night in, but it’s our night out.",1.6749533871970168,0.0125326204217801,3218,1506,1252,460,not_evaluated,not_evaluated
"No idea. We were in our favorite pizza place, I told a joke, she said, 'Good Lord deliver us,' and the next thing we know....",1.6742603550295858,0.0129737339621683,3380,1691,1099,590,not_evaluated,not_evaluated
Did you order two nine-inch Italians?,1.6698881940496495,0.0103265476357076,5277,2643,1733,901,not_evaluated,not_evaluated
What did you think the shrimp special was?,1.6627856834842605,0.0156840293674521,2319,1184,733,402,not_evaluated,not_evaluated
You wanted dates on your pizza? You got dates on your pizza.,1.646108663729809,0.0197277606356804,1362,687,470,205,not_evaluated,not_evaluated
You think YOUR dinner is ruined?... I was about to propose!,1.629299363057325,0.0184029476171356,1570,816,520,234,not_evaluated,not_evaluated
Remember us from your wedding cake?,1.6274305555555555,0.0135183171711294,2880,1494,965,421,not_evaluated,not_evaluated
"Hi, we're the Toppings",1.623433242506812,0.0122286374035426,3670,1958,1136,576,not_evaluated,not_evaluated
"Could we have two more drops of Chianti, please?",1.6213256484149856,0.017201732117318,1735,898,596,241,not_evaluated,not_evaluated
We represent the shrinking middle class.,1.6166351606805294,0.0143259339825929,2645,1419,821,405,not_evaluated,not_evaluated
