caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
"He hasn't proposed yet, but he did give me a written estimate.",1.9108747044917256,0.0123928702281835,4230,1579,1449,1202,unknown,neutral
My other son is a mortician.  Wanna see the basement?,1.878948765595965,0.0136797445825771,3767,1583,1057,1127,wit-surprise,neutral
It was tough to find a one room apartment with a garage but we got lucky.,1.8782483156881615,0.0176083627892095,2078,811,709,558,incongruity-absurdity,positive
We met in AAA.,1.8763381321520856,0.0155312153946444,2709,1073,898,738,irony,neutral
The listing read luxury flat with its own lift. What did I know?,1.8615190935795216,0.0159954132001679,2383,914,885,584,irony,neutral
You'll need a key to use the bathroom.,1.8391332895600787,0.0119064271907452,4569,1906,1492,1171,unknown,neutral
We just bundled our home and auto.,1.835820895522388,0.0155981083159702,2613,1080,882,651,sarcasm,neutral
It’s the pinups in the bathroom that I could do without.,1.834583645911478,0.0155140755293635,2666,1112,883,671,irony,negative
"He started off with sourdough bread, like everybody else.",1.831464737793852,0.0154253702017533,2765,1179,872,714,irony,neutral
It was worse when he was an airline mechanic.,1.825268817204301,0.0146998669236874,2976,1262,972,742,unknown,negative
"You think that's bad, my husband is an O.B.G.Y.N.",1.8210180623973728,0.0235341148150155,1218,539,358,321,not_evaluated,not_evaluated
"Mother said, ‘if you find a good mechanic don’t let him go.’",1.8178867652362063,0.0146379270490821,2773,1122,1034,617,not_evaluated,not_evaluated
"Yes, but our garage is spotless.",1.8161559888579384,0.0167375839809194,2154,884,782,488,not_evaluated,not_evaluated
"I won the battle to convert our garage to a yoga studio, but I think he won the war.",1.8141663350577,0.0159512921243355,2513,1080,820,613,not_evaluated,not_evaluated
I said I wanted it out of the yard.,1.8141101862861675,0.0154446701266166,2523,1037,918,568,not_evaluated,not_evaluated
It was worse when he was a mortician.,1.813271604938272,0.0163241142864701,2592,1182,712,698,not_evaluated,not_evaluated
I really wish he’d just get the vaccine.,1.804702495201536,0.0179938494530936,2084,946,599,539,not_evaluated,not_evaluated
I love this part - he's just about to start swearing.,1.780559646539028,0.017185719435977,2037,885,714,438,not_evaluated,not_evaluated
I love that the hoist is also a dinner table.,1.7795431976166831,0.0171333876725478,2014,866,726,422,not_evaluated,not_evaluated
