caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
"My conditioner said it would give me extra body, but I didn't expect it to be yours.",1.8877726047537369,0.0082477714439348,8162,2775,3528,1859,sarcasm,neutral
Ok you can go down one more time but then you have to save me,1.862919661053309,0.0081316949472287,9323,3600,3401,2322,sarcasm,neutral
I 'm gonna wash that man right out of my hair.,1.8605223094039116,0.0083431758105499,8539,3216,3298,2025,sarcasm,negative
"If you can get up here, I'm hoping you'll take a look at the shower drain.",1.82816986549796,0.0096202537461312,6617,2692,2370,1555,wit-surprise,neutral
"It was a bob cut when you said, ‘I’ll be right back!’",1.822307039864292,0.0118891522792643,4716,2065,1424,1227,wit-surprise,neutral
"What part of ""Get out of my hair"" don't you understand?",1.8208916198195844,0.008852694436518,7649,3100,2819,1730,unknown,negative
"If I had wanted you to come up, I would have braided my hair.",1.818181818181818,0.0085943390918939,7733,3039,3061,1633,unknown,neutral
"I admit it’s no beanstalk, but then again, you’re no Jack.",1.816593886462882,0.0092755195663513,7099,2938,2525,1636,sarcasm,neutral
"For god's sake Dave, you're 35, just use the stairs.""",1.8081876724931003,0.0095674695928659,6522,2692,2389,1441,sarcasm,negative
Gonna wash that man right outta my hair!,1.7792223141472638,0.0083087789750613,8461,3611,3107,1743,irony,negative
It only grows each time Trump tells a lie.,1.7635970333745363,0.0101378646088116,6472,3098,1806,1568,not_evaluated,not_evaluated
Another suitor fails his tress test.,1.7620602642125576,0.0093574348030643,6737,2979,2382,1376,not_evaluated,not_evaluated
"Just let your hair down"", you said. Now, deal with it",1.7164326188716432,0.0115481208770762,4059,1837,1536,686,not_evaluated,not_evaluated
Well you don't look like your profile picture either.,1.709989539748954,0.0123711088928149,3824,1834,1265,725,not_evaluated,not_evaluated
Wait till you see my armpits...,1.6835198764955617,0.015927889137032,2591,1391,629,571,not_evaluated,not_evaluated
A one knight strand.,1.6512968299711817,0.0113881462186845,4511,2380,1324,807,not_evaluated,not_evaluated
"Wrong tower. I’m Rogainezel, not Rapunzel.",1.6467715680954964,0.0124757309560611,3686,1938,1112,636,not_evaluated,not_evaluated
"A braid’s easier for YOU, maybe.",1.6467005076142132,0.01026491396829,4925,2455,1755,715,not_evaluated,not_evaluated
I'd get out of there before the humidity picks up.,1.6335144170497284,0.0149163734781016,2393,1236,798,359,not_evaluated,not_evaluated
I’ve been using Head and Shoulders and Knees and Toes.,1.6330383480825958,0.0183586187337161,1695,909,499,287,not_evaluated,not_evaluated
This is where we part.,1.6240601503759398,0.0120711459235662,3591,1868,1205,518,not_evaluated,not_evaluated
