caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
This is the only house I could find under a grand.,2.1621264367816093,0.0062316760133299,17400,4800,5029,7571,incongruity-absurdity,neutral
"I don't know who was playing it, but he brought the House Down.",2.089347079037801,0.020538201085923,1455,387,551,517,wit-surprise,neutral
You were right. We should have requested a fiddler on the roof.,1.939219227563212,0.0068869014295486,14396,5431,4430,4535,sarcasm,neutral
"The piano's in tune, but the house is a little flat.",1.9148341408870668,0.0078446873678324,10732,4102,3467,3163,wit-surprise,neutral
"Amazon drone delivery,” you said. 
“It’s so convenient,” you said.",1.8818481848184816,0.0080043388185321,10605,4328,3212,3065,sarcasm,positive
They said it was a fixer-upper and they would throw in the piano.,1.863106088224572,0.0075388659219119,10972,4319,3857,2796,incongruity-absurdity,neutral
This is not what I meant when I said we’d buy the house if they’d drop a grand.,1.8614687403440109,0.0081232856927689,9709,3913,3243,2553,sarcasm,negative
"In 2019, I would have been both confused and alarmed by this.",1.857669756005296,0.0080288298515526,10574,4478,3129,2967,unknown,negative
I thought the damage would B minor,1.8420212159233489,0.0085402246784152,8767,3622,2915,2230,unknown,neutral
Insurance will say this was orchestrated.,1.8351063829787235,0.0113860937665047,4700,1885,1706,1109,sarcasm,neutral
"You're right, it doesn't fit.",1.8310969116080935,0.0081173205628674,9390,3874,3245,2271,not_evaluated,not_evaluated
I guess cloud storage isn’t all it’s cracked up to be.,1.8226509023024269,0.0090279002444442,8035,3502,2469,2064,not_evaluated,not_evaluated
Now the house has 88 keys and no locks,1.8186813186813189,0.0158808425290808,2366,959,877,530,not_evaluated,not_evaluated
We should probably leave before the bench arrives.,1.815194878553945,0.0076447480929103,10622,4512,3582,2528,not_evaluated,not_evaluated
You know they’re going to find a way to blame this on Obama.”,1.8068341394913403,0.010251261693586,6409,2904,1842,1663,not_evaluated,not_evaluated
"Well, that really brought the house down.",1.7831898504757588,0.0116934929121603,4414,1914,1543,957,not_evaluated,not_evaluated
"On the bright side, we'll probably get to be in a Farmers Insurance commercial.",1.781777471581123,0.0102969356357861,5806,2576,1930,1300,not_evaluated,not_evaluated
"You're right, it does make the living room look smaller.",1.7813926940639269,0.010525286242807,5256,2255,1905,1096,not_evaluated,not_evaluated
How specific were you when you asked your ex for his keys back?,1.7740597345132745,0.0091024146150043,7232,3193,2490,1549,not_evaluated,not_evaluated
Wreckmaninoff.,1.7708333333333333,0.0164612892495944,2256,1007,759,490,not_evaluated,not_evaluated
I guess this is what they meant when they told us that delivery would be on the house.,1.7694712905059693,0.0128217047722404,3518,1516,1297,705,not_evaluated,not_evaluated
"And that’s when she said, “It’s my way or the Steinway!”",1.757286117204638,0.0096776437923373,6382,2907,2132,1343,not_evaluated,not_evaluated
I HATE when this happens.,1.754765120816449,0.0104326385779465,6663,3453,1399,1811,not_evaluated,not_evaluated
How much you wanna bet we’re only covered for woodwinds?,1.74617903930131,0.012802944667536,3664,1683,1228,753,not_evaluated,not_evaluated
Inexplicable for sure. Where’s the bench??,1.739625711960944,0.0118321968379722,4916,2498,1200,1218,not_evaluated,not_evaluated
You can still get something under a grand in this neighborhood.,1.7310563939634631,0.0094492631357804,6295,2863,2270,1162,not_evaluated,not_evaluated
Now I see why they named the storm 'Liberace.',1.7299925205684368,0.0109074525736419,5348,2655,1497,1196,not_evaluated,not_evaluated
I was just trying to download some music.,1.7221333333333333,0.0123620523563292,3750,1740,1312,698,not_evaluated,not_evaluated
"The worst part is, this isn't the strangest thing that's happened this year.",1.7175056348610067,0.0147137889814308,2662,1249,916,497,not_evaluated,not_evaluated
Wow.  So that’s what the middle pedal does.,1.7124419204956118,0.0126675914758914,3874,1936,1122,816,not_evaluated,not_evaluated
"2020 just doesn’t give up, does it?",1.7110588235294115,0.0119416952716264,4250,2079,1320,851,not_evaluated,not_evaluated
At least it ended on a high note.,1.7070600632244468,0.0239156327019717,949,437,353,159,not_evaluated,not_evaluated
Looks like someone had a score to settle.,1.695071482317532,0.0101932463439023,5316,2558,1834,924,not_evaluated,not_evaluated
Remember the good old days when it only rained cats and dogs?,1.6917562724014337,0.0177759469711192,1674,780,630,264,not_evaluated,not_evaluated
Shot down as a UFO ?? Idiots !! Obviously it’s a piano.,1.6909793228811634,0.012790048316243,4401,2474,813,1114,not_evaluated,not_evaluated
"I mean, why WOULDN’t this happen to us?",1.6899402040098488,0.010862816373957,5686,3082,1293,1311,not_evaluated,not_evaluated
Let's list it as a fixer-upper with grand views from every room.,1.685246810870771,0.0125569884654637,3606,1771,1199,636,not_evaluated,not_evaluated
Maybe two day delivery by air wasn’t the best choice.,1.67640031855588,0.0121971397978755,3767,1862,1262,643,not_evaluated,not_evaluated
AND they got the wrong address.,1.661394258933802,0.0128418739167215,3414,1742,1089,583,not_evaluated,not_evaluated
Now that's what I call a dramatic final movement.,1.647542910886433,0.0117851928941847,4253,2287,1185,781,not_evaluated,not_evaluated
"It’s going to disappear. One day, it’s like a miracle, it will disappear.”",1.6388657214345288,0.0158896256025319,2398,1315,634,449,not_evaluated,not_evaluated
That one sure brought the house down.,1.635440414507772,0.0104560914571493,4825,2490,1611,724,not_evaluated,not_evaluated
I thought it was “pennies from heaven” not “pianos”,1.6327264015333014,0.0121089767353586,4174,2350,1017,807,not_evaluated,not_evaluated
