caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
"O, hi Carol.  I didn't expect it would be an ex that marked the spot.",1.7823947512301803,0.0187497992438452,1829,830,567,432,sarcasm,neutral
"To be fair, you don't look like your profile picture either.",1.7410456062291435,0.0115880313723337,4495,2089,1481,925,unknown,negative
You're a sight for a sore eye.,1.736340533672173,0.0111887096900873,4722,2182,1603,937,exaggeration,negative
They said it was a reorganization.  Then out came this plank.,1.7345794392523364,0.0117824589802636,4280,1990,1435,854,unknown,neutral
"Excuse me, ma'am, but our booty is buried directly under yours.",1.7213386348575217,0.0141016352467719,3018,1443,973,602,sarcasm,neutral
Oh… you said you wanted PRIVACY…,1.7208680142687276,0.0134379061133042,3364,1622,1059,683,irony,neutral
You ordered a Captain Morgan with a splash of water?,1.7207013226699477,0.0135447557210071,3251,1549,1059,642,unknown,neutral
"Don’t take this wrong, but I’m looking for some booty.",1.7153558052434457,0.0126946262106247,3738,1809,1184,745,sarcasm,neutral
Did you get my bottle?,1.7097619047619048,0.0116247237441968,4200,1978,1463,759,unknown,neutral
By any chance are you sitting on a large X?,1.7032432432432432,0.0125457335594995,3700,1789,1220,691,incongruity-absurdity,neutral
I assure you— where I come from yo ho ho is a gender neutral greeting.,1.7006181134103735,0.0125796683507016,3721,1822,1193,706,not_evaluated,not_evaluated
Something tells me I may have gone overboard.,1.7004716981132075,0.0183106858930019,1696,812,580,304,not_evaluated,not_evaluated
We've been trying to get in touch with you about your car's extended warranty...,1.6958705357142858,0.0188239634370496,1792,924,489,379,not_evaluated,not_evaluated
Have you seen a wet parrot?,1.6930212014134276,0.0159758960782613,2264,1108,743,413,not_evaluated,not_evaluated
My crew found out I was unvaccinated!,1.6911042944785275,0.0137063867138486,3260,1657,953,650,not_evaluated,not_evaluated
"I sink, therefore I swam.",1.690784155214228,0.0156289129138004,2474,1248,743,483,not_evaluated,not_evaluated
Private beach? I thought they said pirate beach.,1.6893333333333334,0.0121607833103659,3750,1803,1309,638,not_evaluated,not_evaluated
I was voted off the island.,1.6875938720336436,0.0130718768929509,3329,1629,1111,589,not_evaluated,not_evaluated
I could use some arrr and arrr.,1.6872553284036538,0.0114812747684758,4598,2337,1362,899,not_evaluated,not_evaluated
"If you're waiting for your ship to come in, I wouldn't.",1.687088274044796,0.0113840459502904,4554,2279,1421,854,not_evaluated,not_evaluated
Last time I drink on a Disney cruise.,1.6788436268068332,0.0121010744239281,3805,1867,1293,645,not_evaluated,not_evaluated
Could I borrow your Aye Phone?,1.677819083023544,0.011992957016647,4035,2030,1275,730,not_evaluated,not_evaluated
"Sure, I'm washed up, but I'm also authentic.",1.671630094043887,0.0146374173443777,2552,1254,882,416,not_evaluated,not_evaluated
"You were right, honey. A pirate's life is not for me.",1.6716010907674328,0.0145170528790205,2567,1254,902,411,not_evaluated,not_evaluated
"In case you are waiting for your ship to come in, I have bad news for you.",1.6702970297029702,0.0233411335696157,1010,499,345,166,not_evaluated,not_evaluated
When my crew said ‘large chest on the beach’ I thought…well never mind.,1.6695869837296622,0.0135870921336889,3196,1652,951,592,not_evaluated,not_evaluated
"M'Lady, we've been trying to reach you about your car's extended warranty.",1.6690909090909092,0.0137044329714512,3300,1749,894,657,not_evaluated,not_evaluated
Plank challenge. Tougher than I thought.,1.6689814814814814,0.0146276675107319,2592,1287,875,430,not_evaluated,not_evaluated
"Wow, I must've really gotten wrecked last night.",1.668774148226203,0.0139051400550362,2847,1411,968,468,not_evaluated,not_evaluated
"The whole ""Going down with your ship"" thing is entirely overrated.",1.6658433309809455,0.013689280637203,2834,1384,1013,437,not_evaluated,not_evaluated
"Before you say anything, a galleon is harder to
park than it looks.",1.6630360789652825,0.0135675943984555,2938,1456,1016,466,not_evaluated,not_evaluated
"Shiver me timbers! My ex marks the spot. Hello, Linda.",1.661790938280414,0.0144827485820961,2803,1458,835,510,not_evaluated,not_evaluated
You don't remember swiping right on Shiver Me Tinder?,1.660495670349358,0.0132852825893312,3349,1751,984,614,not_evaluated,not_evaluated
"As a guy I hate to ask directions, but....",1.6604712910720212,0.0133758312544561,3013,1497,1042,474,not_evaluated,not_evaluated
"Before you say anything, I’m fully vaccinated.",1.65703086722195,0.0166764264714495,2041,1049,643,349,not_evaluated,not_evaluated
