caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
...there's yer problem!  ya gotta short circus!,2.1765005604809944,0.0078135112560346,9813,2239,3611,3963,unknown,negative
Is it wise for the entire presidential administration to ride in one car?,2.10619365413886,0.008907001501348,8541,2497,2647,3397,unknown,neutral
"On your way to the Republican National Convention, I see.",2.027609108159393,0.0080581793144624,10540,3476,3307,3757,unknown,neutral
No wonder it pulls to the right.,1.99702712746191,0.0090523153393049,8073,2693,2720,2660,unknown,neutral
"We had to replace one of the clowns with a politician, but you shouldn't see much of a difference in the ride.",1.9951289057859092,0.0086862877871902,8417,2700,3063,2654,sarcasm,negative
I think we’ve found the source of the funny noises,1.9735353992309432,0.0114724442139879,4421,1346,1846,1229,wit-surprise,neutral
I'd say your problem is this dipstick.,1.970090708506987,0.0088132009140568,8158,2719,2969,2470,sarcasm,negative
"Well, there’s your problem, we’ll need to change attire.",1.9523655217109528,0.0081910569463411,9258,3116,3474,2668,sarcasm,negative
You'll go faster if I remove the Governor....,1.940691927512356,0.0183961657009185,1821,618,693,510,incongruity-absurdity,neutral
Who's the clown in the suit?,1.9356583364416264,0.0106767432702398,5362,1833,2049,1480,sarcasm,negative
"The parts are cheap, but getting rid of the lawyer is going to cost you.",1.927465054778995,0.0109277201707804,5294,1887,1908,1499,not_evaluated,not_evaluated
"No, I said we fix ‘town’ cars.",1.9068637803590285,0.0111323356002678,4735,1630,1916,1189,not_evaluated,not_evaluated
You say it's been sounding funny?,1.8906828119744368,0.0080077586042815,8919,3101,3699,2119,not_evaluated,not_evaluated
Doesn't look too serious.,1.8881014546810893,0.015109952715275,2681,987,1007,687,not_evaluated,not_evaluated
Looks like you tripped a circus breaker,1.8778947368421053,0.0158954453853714,2375,875,915,585,not_evaluated,not_evaluated
I found something serious under the hood.,1.87012987012987,0.0089038382167597,7469,2774,2900,1795,not_evaluated,not_evaluated
That's what you get for driving a shtick.,1.859503039915411,0.0092010727365746,7566,3036,2561,1969,not_evaluated,not_evaluated
I can order a new clown for five-hundred or slap a wig and a nose on this one for half.,1.8481089258698944,0.0133074391372928,3305,1256,1295,754,not_evaluated,not_evaluated
"TOWN car, Bill. I suggested you buy a TOWN car.",1.8450086401701449,0.0090035842513462,7523,2982,2735,1806,not_evaluated,not_evaluated
Well there’s your problem— some clown installed the wrong part.,1.823947234906139,0.0170284592072753,1971,767,784,420,not_evaluated,not_evaluated
"Beats me--we swap out clowns and politicians all the time, never had a problem.""",1.8213380638621388,0.0126448646403603,3946,1660,1331,955,not_evaluated,not_evaluated
Looks like one of them has bad timing.,1.8202466907340555,0.0092710787998642,6648,2607,2631,1410,not_evaluated,not_evaluated
"I only had a straight man in stock, but that should get you back on the road.",1.8177434908389585,0.0115435980543587,4148,1604,1703,841,not_evaluated,not_evaluated
Looks like it might be a faulty circus breaker,1.7754182754182757,0.0110471398134314,4662,1977,1763,922,not_evaluated,not_evaluated
"The engine keeps making a 'Knock, Knock, who's there?' sound.",1.764640577296697,0.0130388604116684,3603,1627,1197,779,not_evaluated,not_evaluated
