caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
"Wait, dad! Your glasses!",2.241806492080916,0.0100382438640268,6377,1464,1907,3006,incongruity-absurdity,neutral
I say we wait until apples are back in season.,2.180771725032425,0.0103711976633853,6168,1589,1875,2704,irony,neutral
Maybe we could do this via zoom?,2.167588932806324,0.0106047565434434,6325,1808,1649,2868,sarcasm,neutral
..and then a blueberry and then we’re done.,2.117605757416184,0.0113430737906659,5697,1792,1443,2462,irony,neutral
"What do you mean, 'YOU'RE scared you might miss' ?",2.1145420044850787,0.011220222674053,5797,1821,1491,2485,unknown,negative
"You're wearing a skirt, I am in Lederhosen. There is Mount Fuji in the background with a paved road leading to it, but it's the cherry that throws you off? Really?",2.105995916094301,0.012075023163205,5387,1860,1096,2431,unknown,neutral
A helmet infringes on my liberty.,2.0828402366863905,0.0163374269377,3042,1119,552,1371,sarcasm,negative
"William Tell's lesser known brother, Maraschino",2.06313766080142,0.0106387730430711,6763,2388,1560,2815,unknown,neutral
Let’s try the Diet Coke and Mentos challenge instead.,2.059593523940751,0.0165686269367344,2903,1075,580,1248,sarcasm,neutral
"Either way, your visitation privileges are over.",2.0452364633310487,0.023642159776932,1459,563,267,629,sarcasm,neutral
"Remember, I'm a growing boy.",2.0300884955752214,0.0221557098321661,1695,680,284,731,not_evaluated,not_evaluated
Sourdough baking just didn’t give me the thrill I was after.,2.028457974851092,0.0235350106257724,1511,611,246,654,not_evaluated,not_evaluated
"You know, pumpkins are in season, too.",2.0200966480018407,0.007034868081124,13037,4077,4621,4339,not_evaluated,not_evaluated
Dad we still have time to go to Target and buy a cherry pitter instead,1.9988814317673376,0.030383578701885,894,369,157,368,not_evaluated,not_evaluated
These gender reveal events are getting a bit silly now,1.997719498289624,0.0310776927049003,877,372,135,370,not_evaluated,not_evaluated
on your Archery License it says you need to wear bifocals when you aim,1.9968329374505147,0.0257637384158089,1263,531,205,527,not_evaluated,not_evaluated
Sundae scaries,1.9879129734085412,0.0269398147005723,1241,566,124,551,not_evaluated,not_evaluated
It's a Prunus cerasus marasca.,1.9862490450725745,0.0263383932802983,1309,603,121,585,not_evaluated,not_evaluated
For Whom The Bill Tells.,1.9806013579049464,0.0291704451337687,1031,462,127,442,not_evaluated,not_evaluated
I'd be happier if you were aiming at a giant Toblerone bar,1.9790276453765487,0.028763530017041,1049,466,139,444,not_evaluated,not_evaluated
I want to change my answer.  My favorite food is watermelon.,1.974442631865144,0.0071438903361719,12873,4397,4408,4068,not_evaluated,not_evaluated
My luck.  I'm in a fruit-centric cartoon.,1.9720347155255544,0.0296455979118263,1037,487,92,458,not_evaluated,not_evaluated
"Then he reached out his hand and took the bow to slay his daughter."" Genesis 22 [10",1.9655850540806288,0.0300298365621212,1017,484,84,449,not_evaluated,not_evaluated
"hunny !!! i was going to pierce an arrow into yr toe as you've been begging me to do, but a tiny glowing ball with one long piece of hair has appeared on yr noggin. it is red and i haven't seen any color at all for 120 years which means we are both either blessed or cursed or dreaming a swell dream",1.9654576856649395,0.0286874298144453,1158,572,54,532,not_evaluated,not_evaluated
"Like you always say, Dad, 'Aim high.'",1.932472054242257,0.0076680546875767,10914,3895,3861,3158,not_evaluated,not_evaluated
Couldn't you be like all the other dads and  mark my height on the tree with a pencil?,1.9324648928307464,0.00775353535953,10824,3916,3719,3183,not_evaluated,not_evaluated
I now see why you only get me every other weekend.,1.930903420719228,0.0081809383441696,10261,3902,3166,3193,not_evaluated,not_evaluated
"Just two more and we’ll get you all cleaned up.”
Apple _x_
Cherry __
Raisin _",1.9117082533589247,0.0411133705904245,521,254,59,208,not_evaluated,not_evaluated
ünnnh yęæh šhøœt më dåddį,1.8982758620689653,0.0398391096018516,580,299,41,240,not_evaluated,not_evaluated
You said you and Mom played this game earlier? Where is Mom?,1.8931144915932747,0.0081922222692574,9992,3941,3178,2873,not_evaluated,not_evaluated
What do you mean ‘either way it will go viral’?,1.884861932938856,0.0093193681122658,8112,3378,2290,2444,not_evaluated,not_evaluated
"I’m just saying, after this haircut, it’s difficult to trust you.",1.8772279303837285,0.0082659769229384,9538,3765,3179,2594,not_evaluated,not_evaluated
"Are you absolutely sure, Luka? If I miss and you become retard, it's back to living in the shed with your deformed uncle...!",1.8752941176470588,0.0469012344706239,425,228,22,175,not_evaluated,not_evaluated
Remind me to delete Chekhov from your GoodReads.,1.8657142857142857,0.0489503889317998,350,173,51,126,not_evaluated,not_evaluated
"Sorry Dad, this was Instacart's substitution...",1.8521739130434784,0.0503995553554169,345,180,36,129,not_evaluated,not_evaluated
"Dad, did all of my older brothers really go off to boarding school?",1.8342186808322267,0.0082774359100058,9036,3670,3194,2172,not_evaluated,not_evaluated
Have you ever seen a road like that?,1.8313253012048192,0.0514198200767967,332,178,32,122,not_evaluated,not_evaluated
Dad! Glasses!,1.8162609095084976,0.0084330012034987,8708,3643,3022,2043,not_evaluated,not_evaluated
It'll be fine. Its 2020. What could go wrong?,1.7726872246696035,0.0107350535729475,5675,2647,1671,1357,not_evaluated,not_evaluated
"Let me remind you, Dad, I'm your only tax deduction.",1.770305514157973,0.0105304973359431,5368,2363,1878,1127,not_evaluated,not_evaluated
"When it's my turn to shoot, you can hold it between your knees!",1.7541486291486292,0.011037693640203,5544,2721,1465,1358,not_evaluated,not_evaluated
It was at this moment young Tell regretted eating the apple.,1.7494924888347545,0.011228725207273,4926,2301,1558,1067,not_evaluated,not_evaluated
"Oh, the stem counts.  It definitely counts.",1.7473615846728363,0.0096240443799637,6159,2731,2253,1175,not_evaluated,not_evaluated
"You know, other dads just play catch.",1.741528869612361,0.0086560445233113,7378,3239,2807,1332,not_evaluated,not_evaluated
"I changed my mind, Dad.  
The skirt looks good on you.",1.7239080459770115,0.0117219093373379,4350,2066,1419,865,not_evaluated,not_evaluated
"Be the ball, Danny",1.7019230769230769,0.0601001020627978,208,118,34,56,not_evaluated,not_evaluated
