caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
Can’t believe we’re opening for Genesis.,1.8855978260869568,0.0136182226200729,3680,1490,1121,1069,sarcasm,negative
I wish we had done the sex and drugs first.,1.8839285714285716,0.0119148038153071,4704,1875,1500,1329,irony,negative
They'll never know what we used our tiny arms for.,1.8732849071832125,0.0133490284709432,3717,1496,1196,1025,unknown,negative
Is this the day the music died?,1.8643243243243244,0.0130809803586284,3700,1456,1290,954,unknown,negative
An ironic end to our meteoric rise.,1.8577004968062456,0.0150160278105607,2818,1124,971,723,irony,neutral
It looks like we're the closing act.,1.85305889079474,0.0129343680104303,3498,1318,1376,804,sarcasm,neutral
"Stairway to Heaven, guys, the short version.",1.8522727272727275,0.0138585246346414,3344,1357,1124,863,wit-surprise,neutral
"Let's skip ""Time Is On My Side"" and close with ""Great Balls of Fire.""",1.8509386382740265,0.0133652259562355,3569,1443,1215,911,sarcasm,neutral
Face it. It’ll be millions of years before we’re discovered.,1.8506616257088848,0.0175015078729757,2116,867,698,551,sarcasm,negative
Yesterday all our troubles seemed so far away.,1.84305408271474,0.0148164839246219,2829,1135,1003,691,irony,negative
"Look, if you forget a note or two it's not the end of the world",1.83616298811545,0.0158436366693108,2356,921,900,535,not_evaluated,not_evaluated
"Ok, this time play like there's no tomorrow.",1.8335451080050824,0.0161960004538314,2361,960,834,567,not_evaluated,not_evaluated
We did say it was the farewell tour.,1.830654645237162,0.0147998787566023,2551,965,1053,533,not_evaluated,not_evaluated
"We'd like to end with ""Great Balls of Fire""",1.8302598491198656,0.0160409092526806,2386,969,853,564,not_evaluated,not_evaluated
We should probably pick up the tempo.,1.827716443927949,0.0129584095214311,3442,1342,1351,749,not_evaluated,not_evaluated
"Oh great, now its a farewell tour",1.8271068635968724,0.0133544424677517,3453,1413,1224,816,not_evaluated,not_evaluated
"People will dig us, eventually.",1.8221070811744384,0.0191171062270179,1737,733,580,424,not_evaluated,not_evaluated
"You know boys, I think this one is going to be a massive hit!",1.821675900277008,0.014657016578654,2888,1199,1005,684,not_evaluated,not_evaluated
"And now, for our last number...",1.8198757763975155,0.0149968906947296,2737,1133,964,640,not_evaluated,not_evaluated
"On the plus side, ""Mass Extinction"" is a really cool band name.",1.8192344805403664,0.0141562351268398,3109,1300,1071,738,not_evaluated,not_evaluated
Any final requests?,1.819140625,0.015338508286324,2560,1044,935,581,not_evaluated,not_evaluated
"So what, no one showed up to see us. It's not like it's the end of the world.",1.8187050359712231,0.0165592156002563,2085,819,825,441,not_evaluated,not_evaluated
Any last requests?,1.818386280573517,0.0131422844542011,3557,1474,1255,828,not_evaluated,not_evaluated
I see that we have time for one last request...,1.8149400553335384,0.0133826083654825,3253,1304,1247,702,not_evaluated,not_evaluated
"Dang it, I broke another guitar string. This day can’t get any worse.",1.807478122513922,0.0155152916105375,2514,1049,900,565,not_evaluated,not_evaluated
"Staying Alive"" or ""Stairway to Heaven""? Your call guys",1.8042304230423043,0.0165139302960161,2222,933,791,498,not_evaluated,not_evaluated
Okay guys. 'Eve of Destruction' in C.,1.803343598768148,0.0164360686177194,2273,965,790,518,not_evaluated,not_evaluated
This could set music back 65 million years.,1.7955056179775282,0.0164923628057048,2225,947,786,492,not_evaluated,not_evaluated
C’mon guys. Let’s play like there is no tomorrow!,1.788355291117722,0.0158173122446425,2353,994,863,496,not_evaluated,not_evaluated
I slept with your girlfriend.,1.784009094353922,0.0161993853349333,2639,1260,689,690,not_evaluated,not_evaluated
"We're still getting paid, right?",1.7808943089430895,0.0152830208998688,2460,1035,929,496,not_evaluated,not_evaluated
"Knocking' on Heaven's Door"" Hit it , boys",1.7798552472858866,0.0186214082877662,1658,699,625,334,not_evaluated,not_evaluated
So no encore then?,1.775609756097561,0.0157225813944902,2255,938,885,432,not_evaluated,not_evaluated
He could have just asked us to stop.,1.7727272727272727,0.018164754239145,1914,871,607,436,not_evaluated,not_evaluated
"Well, if you didn't hire a special effects guy, who did?",1.7705479452054795,0.0168766779150565,2044,883,747,414,not_evaluated,not_evaluated
I think we are going to have to do this in one take.,1.7685325264750378,0.0163507563099742,1983,808,826,349,not_evaluated,not_evaluated
"Well, I guess it's better to burn out, than to fade away!",1.7682263329706205,0.0176284911148986,1838,787,690,361,not_evaluated,not_evaluated
Here Comes the Sun” in G,1.7680491551459294,0.0173223970116434,1953,851,704,398,not_evaluated,not_evaluated
"Don't worry,if they don't like us,it's not the end of the world.",1.7674058793192369,0.0176006766075152,1939,860,670,409,not_evaluated,not_evaluated
We need to nail this in one take,1.7635960044395116,0.0175122111349572,1802,761,706,335,not_evaluated,not_evaluated
Here for one night only.,1.7570379436964505,0.0186142134095903,1634,709,613,312,not_evaluated,not_evaluated
"We'll finish with 'Goodness,Gracious,Great Balls of Fire""",1.7569252077562327,0.020593536535119,1444,660,475,309,not_evaluated,not_evaluated
Look on the bright side. We won’t have to play at any more weddings.,1.7535575679172055,0.019118964145867,1546,674,579,293,not_evaluated,not_evaluated
"Guys, we're about to become a one hit wonder.",1.7534336167429692,0.0197579821265799,1529,691,524,314,not_evaluated,not_evaluated
And for our final number...,1.7528015820698748,0.0196975948232854,1517,680,532,305,not_evaluated,not_evaluated
