caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
This place is known for serving local produce.,1.9077750206782464,0.0163191997169825,2418,900,841,677,irony,positive
Appears to be a food group .,1.9031531531531527,0.0221841738125681,1332,507,447,378,unknown,neutral
Elbows on the table.  Another reason I don't like broccoli.,1.884940285464608,0.0139461477327726,3433,1366,1096,971,incongruity-absurdity,negative
"Well, you did tell the waiter to serve the vegetables first.""",1.8585174625801848,0.015201483041501,2806,1136,931,739,sarcasm,neutral
"Well, if I was going to spoil in a few days, I'd have steak too",1.8508064516129032,0.0190439954906817,1736,695,605,436,unknown,neutral
How can they be here without dressing?!,1.8404307391091528,0.0179621086517799,2043,862,645,536,irony,negative
After months of just fertilizer can you blame them?,1.8382997370727432,0.0166172125793954,2282,933,785,564,sarcasm,negative
This is the only place around here that serves vegetables.,1.8318863456985004,0.0158690641324532,2534,1057,846,631,unknown,neutral
It could get really messy if we have to Heimlich the tomato.,1.8285101822079315,0.0188695705660202,1866,807,572,487,unknown,negative
"On the other hand, wouldn't it be weirder if they had ordered salad?",1.82780269058296,0.0166976270918714,2230,918,778,534,unknown,neutral
"We tried for three months to get a reservation and they just walk in, farm to table.",1.819759679572764,0.0207263051748555,1498,641,486,371,not_evaluated,not_evaluated
"I would send over a salad, but it could be someone they know.",1.818082788671024,0.0265327386851039,918,395,295,228,not_evaluated,not_evaluated
You know it’s a good vegetarian restaurant when the vegetables eat there.,1.8142931664058424,0.0187398993604318,1917,856,561,500,not_evaluated,not_evaluated
The menu does say they serve vegetables.,1.8114193807800565,0.0158159151624799,2487,1052,852,583,not_evaluated,not_evaluated
Why do they always serve the salad first?,1.8093450146015853,0.0164909285904045,2397,1053,748,596,not_evaluated,not_evaluated
When did they start serving vegetables?,1.7989601386481802,0.0192702901376692,1731,765,549,417,not_evaluated,not_evaluated
Eat slow. I want to see what they get for dessert.,1.7982239763196843,0.0171400592097932,2027,849,738,440,not_evaluated,not_evaluated
