caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
They recommend the beef.,1.7019328585961342,0.0126991223781692,3932,2007,1090,835,irony,neutral
Your eggs should be out any minute now.,1.7002237136465324,0.0135492390550134,3129,1508,1051,570,sarcasm,neutral
Our early bird specials.,1.6819747416762345,0.0148678502431479,2613,1302,840,471,unknown,neutral
We'll have those crumbs on your table cleaned up in no time.,1.6422885572139303,0.0119407756056329,4020,2128,1202,690,sarcasm,neutral
This is our early bird special.,1.6311072564324949,0.0128377170355796,3459,1859,1017,583,unknown,neutral
They just wanted to thank you for being vegan,1.6296296296296295,0.0202518812508637,1377,738,411,228,sarcasm,positive
The birds recommend the fish.,1.628221377270807,0.0154385768184861,2367,1271,705,391,wit-surprise,neutral
From our new Roof to Table menu...,1.6276803118908385,0.0166985543980249,2052,1111,594,347,unknown,neutral
Your eggs will be right out,1.627402046418767,0.0117354802659302,4007,2130,1240,637,unknown,neutral
Care for a cockatiel?,1.6146158650843223,0.0134509333675679,3202,1782,872,548,unknown,neutral
Who had the wings?”,1.6109470815353168,0.0110778886471737,4403,2379,1358,666,not_evaluated,not_evaluated
May I introduce tonight’s specials?,1.602059580728209,0.0139948814779242,2719,1480,841,398,not_evaluated,not_evaluated
We just had these flown in.,1.601966221325939,0.0113604239950332,3967,2119,1308,540,not_evaluated,not_evaluated
"Yes, sir, all of our poultry is free-range.""",1.5876288659793814,0.0114511214322736,4171,2355,1181,635,not_evaluated,not_evaluated
Are you going to finish those croissant crumbs?,1.5853833293527586,0.0114261077253093,4187,2372,1179,636,not_evaluated,not_evaluated
You asked for separate bills?,1.5824812542603954,0.0135566985896931,2934,1659,841,434,not_evaluated,not_evaluated
Or do you think your eggs should come first?,1.5792854275391408,0.0148025914022509,2491,1424,691,376,not_evaluated,not_evaluated
"These are locally sourced, I assure you...Central Park, in fact.",1.57821482602118,0.0127316515034559,3305,1876,947,482,not_evaluated,not_evaluated
Where would you like your eggs?,1.5762644364794902,0.014609131286076,2511,1430,715,366,not_evaluated,not_evaluated
It's best when we don't tell you their names,1.5730077120822623,0.0117924739112558,3890,2237,1077,576,not_evaluated,not_evaluated
My true love gave these to me.,1.5685681904042312,0.0139106239195479,2647,1495,799,353,not_evaluated,not_evaluated
I understand you have a complaint about the way the eggs were made.,1.5677136972193615,0.0119041500559854,3884,2271,1021,592,not_evaluated,not_evaluated
We have some special tweets for desert.,1.5641129032258063,0.0145291695926332,2480,1425,711,344,not_evaluated,not_evaluated
I'm not your waiter.  I'm just here to pick up chicks.,1.56244160697602,0.013178980088851,3211,1905,806,500,not_evaluated,not_evaluated
"In lieu of cell phone coverage, we are pleased to provide a quaint but reliable message service.",1.5530353569046031,0.0181108813359443,1499,853,463,183,not_evaluated,not_evaluated
Thank you for not asking about our lobster selection.,1.5509181969949917,0.0148929889366134,2396,1416,640,340,not_evaluated,not_evaluated
It's our third day of Christmas Special.,1.5461196759864124,0.0116304831465179,3827,2253,1058,516,not_evaluated,not_evaluated
"Oh, don’t worry about the crumbs. Our busbirds will take care of it.",1.5408942202835332,0.0132049070963924,2751,1581,852,318,not_evaluated,not_evaluated
Our special for this evening: three French hens,1.5369609856262834,0.0159785077221271,1948,1144,562,242,not_evaluated,not_evaluated
Have you had a chance to become acquainted with the specials?,1.536850921273032,0.0206748779989659,1194,709,329,156,not_evaluated,not_evaluated
It’s the Chef’s last day. He’s giving everyone the bird.,1.5358527131782946,0.0157581157975934,2064,1230,562,272,not_evaluated,not_evaluated
They're much quicker than a busboy at cleaning up crumbs.,1.5345786963434025,0.0138624816377053,2516,1466,755,295,not_evaluated,not_evaluated
We have three turtle doves left over from the holidays.,1.5287195292799105,0.0117339219042964,3569,2114,1023,432,not_evaluated,not_evaluated
It's arm to table.,1.5286057692307693,0.0107532207938407,4160,2443,1235,482,not_evaluated,not_evaluated
