caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
You don’t have to say ‘excuse me’ every single time.,1.741097612065354,0.0095375249879563,7161,3499,2017,1645,sarcasm,negative
Move to Arizona he says. What could go wrong he says.,1.7351627313337588,0.0116393691762774,4701,2284,1378,1039,unknown,neutral
My ear keeps popping.,1.7197368421052632,0.0110018968384501,5320,2667,1477,1176,irony,negative
"If you say ""at least it's a dry heat"" one more time....I swear to God....",1.7106796116504854,0.0123899685551076,4120,2071,1170,879,sarcasm,negative
Don't you hate that feeling when your ears keep popping?,1.7073933437569802,0.0119145742107874,4477,2269,1249,959,irony,negative
"The bus will be here in a jiffy, Pop.",1.7005884389061958,0.0146717490100755,2889,1460,834,595,irony,positive
"It turns out it is the heat, not the humidity.",1.697396199859254,0.0144322635240423,2842,1401,900,541,irony,neutral
Was that you?,1.686128803963199,0.0146635381959726,2826,1441,831,554,unknown,neutral
You couldn't hold it until we got home?,1.6838355048859934,0.0112480664217927,4912,2548,1369,995,irony,negative
It usually doesn't happen this fast on a first date.,1.6777777777777778,0.0107991854666308,5310,2775,1471,1064,sarcasm,neutral
Sorry. It just popped out of my mouth.,1.6738623103850645,0.0187179362710359,1714,885,503,326,not_evaluated,not_evaluated
I’m wanted for a salt and buttery.,1.6730428622033298,0.0106757069231796,5646,3041,1410,1195,not_evaluated,not_evaluated
"Of course, the one day I don’t put on butter",1.6722061657032756,0.0118566022078905,4152,2115,1283,754,not_evaluated,not_evaluated
I told you butter as a sunscreen was a bad idea.,1.6714240405962577,0.0137815909197577,3153,1632,925,596,not_evaluated,not_evaluated
I had to put my wife in a bowl yesterday,1.670020120724346,0.013209030622318,3479,1819,989,671,not_evaluated,not_evaluated
I told you to pop before we left the house.,1.6669588080631026,0.0161574001224749,2282,1186,670,426,not_evaluated,not_evaluated
Don't blame me. I voted for Al Gore.,1.6655100624566272,0.0205556423670323,1441,760,403,278,not_evaluated,not_evaluated
"Take it from me, people are going to start trying to butter you up.",1.664963503649635,0.0145391845311001,2740,1406,846,488,not_evaluated,not_evaluated
I think I just popped my pants,1.662357922888344,0.0119021907334923,4487,2439,1124,924,not_evaluated,not_evaluated
[Caption unavailable due to writers' strike.],1.6619354838709677,0.0130413115218472,3875,2153,879,843,not_evaluated,not_evaluated
I’m beginning to think there’s a kernel of truth to this whole global warming thing.,1.6608032834945765,0.0130620970943755,3411,1767,1034,610,not_evaluated,not_evaluated
Corn on the curb,1.652037617554859,0.0105107778405105,5423,2896,1518,1009,not_evaluated,not_evaluated
Climate change? I'm beginning to think there's a kernel of truth to it.,1.6512488436632748,0.0130574137804394,3243,1659,1056,528,not_evaluated,not_evaluated
I don’t like the look of that guy with the salt shaker.,1.6499659168370824,0.0099450592339848,5868,3089,1744,1035,not_evaluated,not_evaluated
I hear it's even worse for the eggs.,1.6474908200734395,0.0132553238119294,3268,1717,986,565,not_evaluated,not_evaluated
I’m starting to wonder why we were given free movie tickets.,1.6450458858298336,0.00966459607917,6429,3476,1759,1194,not_evaluated,not_evaluated
"I don’t know, Steve, please tell me: how hot is it?",1.6423109600679695,0.0127719725578873,3531,1874,1046,611,not_evaluated,not_evaluated
And this is how we know that butter is no substitute for sunscreen.,1.6422073984232868,0.0182680139987877,1649,854,531,264,not_evaluated,not_evaluated
"My dermatologist said that if you keep skipping sunscreen, you’ll be all cob in five years.",1.641732283464567,0.0136750100026096,3048,1610,920,518,not_evaluated,not_evaluated
Can you not retain a single kernel of self-control?,1.640958832725378,0.01241890345433,3838,2072,1072,694,not_evaluated,not_evaluated
