caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
Don't give them anything. It only encourages sequels.,1.9930108114011136,0.008379882022488,9157,2976,3269,2912,sarcasm,negative
"Be careful, the one behind us is unabridged.",1.9895136322780385,0.0079549160192822,10013,3225,3668,3120,incongruity-absurdity,neutral
I think I took one of them to bed.,1.9840848806366047,0.010099928910647,6409,2149,2214,2046,unknown,neutral
we're literally surrounded,1.9745672907099965,0.0089494651191537,8493,2999,2711,2783,unknown,negative
Just say you like them better than the movie,1.9682904411764703,0.0095971382935409,6528,2069,2597,1862,irony,positive
Just keep walking and act illiterate.,1.962162690653109,0.0079615745763694,10228,3516,3583,3129,unknown,negative
Just play it cool and whatever you do don’t say the movie was better .,1.9544696300657445,0.0078681378677086,10191,3457,3741,2993,sarcasm,neutral
"Don't worry — they're not street smart, just book smart.",1.946923265506252,0.0087733096720515,8158,2789,3013,2356,unknown,negative
I've always felt uncomfortable in literary circles.,1.9462076385153309,0.0090143215738347,7436,2457,2922,2057,unknown,negative
This is textbook harassment.,1.9459882112354143,0.0089174823866434,8313,2984,2794,2535,irony,negative
I wish the library would just go back to charging late fees.,1.9447191581082797,0.0091135711366094,7887,2813,2697,2377,not_evaluated,not_evaluated
That big one scares the Dickens out of me.,1.9440977639105563,0.0091120576216625,7692,2683,2756,2253,not_evaluated,not_evaluated
I can't tell what they want.  They're hard to read.,1.9416163736552088,0.0088007254821905,7622,2485,3097,2040,not_evaluated,not_evaluated
They are bound and determined.,1.9379888268156424,0.0093430347522949,7160,2473,2658,2029,not_evaluated,not_evaluated
I suppose this is what the librarian meant by delinquent books.,1.936257634647418,0.0082923739071927,9005,3093,3393,2519,not_evaluated,not_evaluated
These must be the rough drafts.,1.9332077051926295,0.0080699774969946,9552,3311,3568,2673,not_evaluated,not_evaluated
All Stephen King novels... I don’t see this ending well.,1.930665425779432,0.0085829211083136,8596,3040,3112,2444,not_evaluated,not_evaluated
They all appear to be runaway bestsellers.,1.9172455451525217,0.0079121446958,9933,3533,3689,2711,not_evaluated,not_evaluated
I've seen gangs before - I'm afraid this is a textbook example.,1.9171826625387,0.0108379193179353,5168,1800,1996,1372,not_evaluated,not_evaluated
"Don't judge them, dear. You don't know their stories.""",1.9080172294011395,0.0090961900845231,7197,2504,2851,1842,not_evaluated,not_evaluated
They're just words.  They can't hurt you.,1.9037178265014296,0.0139687109002762,3147,1132,1186,829,not_evaluated,not_evaluated
"I'm not sure what they're saying, but they're speaking volumes.",1.8987452582433613,0.0093516552288317,6854,2436,2676,1742,not_evaluated,not_evaluated
Keep walking and don’t let them see your Kindle.,1.8968066232998224,0.0094879011202329,6764,2444,2574,1746,not_evaluated,not_evaluated
"For God’s sake Ethel, give them your Kindle.",1.8939997722873732,0.0085270339980367,8783,3319,3076,2388,not_evaluated,not_evaluated
Hand over the Kindle and no one gets hurt.,1.8934581804378083,0.0090318643164469,7903,3013,2719,2171,not_evaluated,not_evaluated
The classics can be so intimidating.,1.892443264123612,0.0083159500598158,8284,2901,3387,1996,not_evaluated,not_evaluated
"Normally, I like when books come to life.",1.8922450126440007,0.0090208000707966,7118,2486,2913,1719,not_evaluated,not_evaluated
"Uh-oh, it’s a novel virus.",1.8888888888888888,0.0082213137151742,9648,3741,3238,2669,not_evaluated,not_evaluated
