rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
0,"In retrospect, I should have been more specific when I told the genie I wanted to be in a rock group and have women climbing all over me.",2.0122547332185885,0.0069041071957542,14525,4940,4467,5118,sarcasm,neutral
1,My therapist said I should try to be a little boulder.,1.8545953360768173,0.0141184923209452,2916,1090,1160,666,incongruity-absurdity,neutral
2,What makes this worse is that there is a racket ball court on the other side,1.853010164190774,0.007582390503279,11511,4779,3645,3087,irony,negative
3,No matter what I say I end up with a foot in my mouth.,1.8310727496917385,0.0099138719838902,5677,2144,2348,1185,self-deprecating,negative
4,Be sure to tell your friends you climbed the face of Everett.,1.812380750476998,0.0079326414107109,9434,3851,3502,2081,sarcasm,positive
5,Go ahead. Use me to get to the top.,1.790746900514061,0.0129631135308175,3307,1337,1325,645,sarcasm,neutral
6,"...and then for my third wish I said, 'I want women climbing all over me!'",1.783617747440273,0.0087506243201763,7325,3018,2874,1433,unknown,neutral
7,I'm lucky! Most geologists don't find a job in their field right out of college.,1.7591711956521738,0.009997459703828,5888,2612,2082,1194,irony,positive
8,It's not a career.  It's just a stepping stone.,1.7564336372847011,0.0106103532475676,4935,2118,1901,916,sarcasm,negative
9,"I was desperate. It was this, or White House press secretary.",1.75606701111633,0.0101426715366676,6387,3067,1811,1509,unknown,negative
10,"For the record, I was opposed to the wall.",1.7519511849013765,0.0093517306872202,7047,3262,2271,1514,not_evaluated,not_evaluated
11,"So it’s more than a flesh wound, but I’m still a head.",1.7449094597640695,0.0073694507815448,13309,6940,2824,3545,not_evaluated,not_evaluated
12,"It's not so bad, my brother's a speed bump.",1.7266706803130645,0.0107628281641592,4983,2305,1735,943,not_evaluated,not_evaluated
13,Sorry I’ve been so hard to get a hold of,1.719869706840391,0.0100314647163374,5526,2527,2020,979,not_evaluated,not_evaluated
14,I wouldn't. It's a toupee.,1.712798937112489,0.0112105291387009,4516,2116,1581,819,not_evaluated,not_evaluated
15,You'd be even more surprised if you were climbing in the room behind me.,1.712,0.0174869367312668,1875,885,645,345,not_evaluated,not_evaluated
16,They said they needed someone to fill an opening .....,1.7080599812558577,0.0112337413765692,4268,1954,1606,708,not_evaluated,not_evaluated
17,"The ad said ""meet challenging women in a relaxed environment...""",1.6938435940099834,0.0212085258234415,1202,565,440,197,not_evaluated,not_evaluated
18,Is it just me or does anyone else dread these corporate team building activities?,1.668877551020408,0.0120000161139903,3920,1970,1278,672,not_evaluated,not_evaluated
19,"Remember, be nice to the people you pass on the way up, we'll be here on your way down.",1.6646539712029726,0.0107186916245892,4306,2029,1692,585,not_evaluated,not_evaluated
20,We can't all make Mt. Rushmore.,1.6522727272727271,0.0123143352485449,3520,1764,1216,540,not_evaluated,not_evaluated
21,Cliff?,1.6492741426467494,0.0112652732058287,4753,2559,1302,892,not_evaluated,not_evaluated
22,"You might get past me, but good luck with the glass ceiling.",1.6439805547612238,0.0128342316270753,3497,1851,1040,606,not_evaluated,not_evaluated
23,The headhunter promised the position was a mid-level stepping stone.,1.64221635883905,0.0095745839154932,5685,2862,1995,828,not_evaluated,not_evaluated
24,"In order to master the wall, you must become the wall.",1.6358350951374208,0.0170009393735787,1892,987,607,298,not_evaluated,not_evaluated
25,I tried to cancel my gym membership.,1.6348145673237555,0.0138744531919137,2993,1608,870,515,not_evaluated,not_evaluated
26,Please scratch my nose,1.625958378970427,0.0122628747673802,3652,1941,1136,575,not_evaluated,not_evaluated
27,"So yeah, I guess you could say I'm between a rock and a hard place right now.",1.623461853978671,0.0145414806459771,2438,1260,836,342,not_evaluated,not_evaluated
28,Would you be willing to answer a few questions about your customer experience?,1.621393384940183,0.0112876735716052,4263,2270,1337,656,not_evaluated,not_evaluated
29,Please tell the manager I've had an accident on the trapeze in the next room.,1.6128347918324053,0.0123851959943856,3771,2103,1025,643,not_evaluated,not_evaluated
30,I'm being supportive. Isn't that what you want?,1.6126453488372092,0.0191044194621658,1376,715,479,182,not_evaluated,not_evaluated
31,"Whatsamatter, never climb a rock face before?",1.608068394336094,0.0118837998118256,3743,2010,1190,543,not_evaluated,not_evaluated
