caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
"Sure, call Roadside Assistance. The more, the merrier.",1.8590179873602333,0.0171859106045927,2057,790,767,500,unknown,neutral
You’re gonna laugh—I actually had a mechanic for breakfast this morning.,1.845090699683271,0.0136193888199844,3473,1429,1153,891,sarcasm,positive
"Don't worry, you'll be running in no time.",1.823603377043291,0.0106806797100413,5567,2345,1859,1363,unknown,positive
"Good news, your car troubles are over.",1.8057215281549883,0.0107593193017613,5523,2426,1752,1345,sarcasm,positive
"Ahh, dinner and a V8. My favorite!",1.7973293768545997,0.0138268113947392,3370,1496,1061,813,unknown,positive
"I know what they say, but you really should have taken the road most travelled.",1.7925356750823271,0.0254224329285525,911,382,336,193,wit-surprise,neutral
"When he told you, 'bear right,' he wasn't giving you directions.",1.7900677200902937,0.0125756154880537,3987,1763,1298,926,wit-surprise,neutral
How does it feel to be endangered?,1.785450061652281,0.0278815245962696,811,361,263,187,unknown,negative
Look what just arrived? Meal on Wheels!,1.782169521299956,0.0165294060185384,2277,1010,753,514,unknown,positive
"Well hello, meals on wheels...",1.776948051948052,0.0141611339151766,3080,1371,1025,684,unknown,neutral
"You want to check for coolant leaks, make sure the electrical couplings are solid, and maybe leave a note for next of kin in the front windshield.",1.7752305008721654,0.012394233149924,4013,1789,1337,887,not_evaluated,not_evaluated
You don't need a jump start. You need a head start.,1.772788203753351,0.0117426043781053,4476,2005,1483,988,not_evaluated,not_evaluated
That's going to cost you an arm and a leg. Probably more.,1.7718966603654691,0.0193603855427686,1587,694,561,332,not_evaluated,not_evaluated
"Fooled by that 'Bear Left' sign, were we?",1.770473537604457,0.0181381810410803,1795,788,633,374,not_evaluated,not_evaluated
Let's see if we can get you up and running.,1.768760611205433,0.0141238140846475,2945,1284,1058,603,not_evaluated,not_evaluated
I guess we both need to rethink our dinner plans.,1.767234387672344,0.0125852726488741,3699,1617,1329,753,not_evaluated,not_evaluated
"Don’t panic, I’m good. There was a tour bus here a few days ago.",1.767103347889374,0.0130461996359661,3435,1497,1241,697,not_evaluated,not_evaluated
"Oh, thank God! I was worried that growling noise was coming from my engine.",1.766390041493776,0.015548046128879,2410,1049,875,486,not_evaluated,not_evaluated
That's gonna cost you an arm and a leg.,1.7642725598526705,0.0128548261971555,3801,1747,1203,851,not_evaluated,not_evaluated
Bet I can get you running.,1.763879817112998,0.0139205935440488,3062,1355,1075,632,not_evaluated,not_evaluated
Looks like your timing is off.,1.759702725020644,0.0156282133909262,2422,1077,850,495,not_evaluated,not_evaluated
"Well, well. If it isn’t Mr Don’t Feed The Bears, Kids.",1.7572314049586777,0.0147328138173168,2904,1353,903,648,not_evaluated,not_evaluated
"Fred realizes a little too late that the noise is not, in fact, coming from the transmission.",1.7540902330193358,0.0122817516201689,4034,1845,1336,853,not_evaluated,not_evaluated
Tonight...Ubear Eats.,1.7527944969905418,0.0165477977183907,2326,1102,700,524,not_evaluated,not_evaluated
"Ooh, a pop-up restaurant.",1.7525423728813558,0.0107714971756311,5310,2455,1714,1141,not_evaluated,not_evaluated
This repair is going to cost you an arm and a leg.,1.7523099850968704,0.0134186895671909,3355,1544,1103,708,not_evaluated,not_evaluated
"I can’t call you a tow truck, but I can call you dinner.”",1.749191984486102,0.0193088403489422,1547,691,554,302,not_evaluated,not_evaluated
Now this is what I call meals on wheels.,1.7461024498886415,0.0116861154101147,4490,2091,1448,951,not_evaluated,not_evaluated
I'm guessing my World Wildlife Fund membership doesn't matter?,1.744561403508772,0.0198185683371666,1425,627,535,263,not_evaluated,not_evaluated
I think your real problem is the hibernator.,1.7441604836493545,0.0131716591111705,3639,1733,1104,802,not_evaluated,not_evaluated
Running on empty? What a coincidence!,1.7434497816593886,0.0147401437817585,2748,1263,927,558,not_evaluated,not_evaluated
Take your time.  I just ate.,1.742910447761194,0.0143276559098302,2680,1170,1029,481,not_evaluated,not_evaluated
"Just then, the situation turned from bad to Grizzly.",1.7376830892143809,0.0129133496199187,3755,1797,1146,812,not_evaluated,not_evaluated
Thank God for meals on wheels.,1.7371651785714286,0.0181837230039785,1792,828,607,357,not_evaluated,not_evaluated
"Ironically, Fred had used up all of his bear spray at the Capitol Riot earlier that day.",1.730909090909091,0.019928051451097,1650,822,450,378,not_evaluated,not_evaluated
My mother in law is in the back seat.She’s delicious.,1.7301745635910224,0.0173894745619762,2005,951,644,410,not_evaluated,not_evaluated
Could be a timing issue.,1.7272727272727273,0.0171741806453175,1892,856,696,340,not_evaluated,not_evaluated
"Oh good its already open, the hard part is getting them out of the shell.",1.7271142109851787,0.0161335711125395,2294,1093,738,463,not_evaluated,not_evaluated
"It was at that exact moment, John realized his AAA membership had also expired.",1.7268248992386923,0.0160965478325876,2233,1034,775,424,not_evaluated,not_evaluated
Remember when engine trouble was your biggest concern?,1.725414364640884,0.017340280299242,1810,809,689,312,not_evaluated,not_evaluated
"Oh, I don’t think you’ll be needing a tow.",1.7232510288065843,0.0167292074080382,1944,872,738,334,not_evaluated,not_evaluated
"Sure, it could be condensation in the distributor, but that may not be your biggest problem.",1.719885958660014,0.0141585861768505,2806,1295,1005,506,not_evaluated,not_evaluated
"I can give you a head start, but not a jump start.",1.71285140562249,0.0165456877001365,1992,911,742,339,not_evaluated,not_evaluated
You should be more tender than the bicyclist.  He was all muscle.,1.700557103064067,0.0146450599175727,2872,1448,838,586,not_evaluated,not_evaluated
Are you my Uber Eats delivery?,1.6977067407922168,0.0197298411236873,1439,686,502,251,not_evaluated,not_evaluated
Hello....I have important news about your car’s extended warranty.,1.6896024464831805,0.0298291046026585,654,323,211,120,not_evaluated,not_evaluated
"Yes, it's true. We do that in the woods. Did you just do that in your pants?",1.6889518413597733,0.0185749611912924,1765,897,520,348,not_evaluated,not_evaluated
I do not think the carburetor is your problem.,1.6874536005939125,0.0202220520996703,1347,647,474,226,not_evaluated,not_evaluated
I'm not sure that's the best use of your time right now.,1.6852589641434264,0.0335013528496531,502,245,170,87,not_evaluated,not_evaluated
And to think that just a few weeks ago I'd never heard of Uber Eats.,1.68348623853211,0.0165913417154266,2180,1108,654,418,not_evaluated,not_evaluated
You must be my Grub Hub order,1.66916823014384,0.0186419533405389,1599,796,536,267,not_evaluated,not_evaluated
Bad timing belt?,1.661878453038674,0.017916664835356,1810,935,552,323,not_evaluated,not_evaluated
You call it engine trouble. I call it synchronicity.,1.6555683122847302,0.0248162678188298,871,435,301,135,not_evaluated,not_evaluated
I see the meals on wheels has arrived.,1.6554332874828062,0.0202271806883068,1454,769,417,268,not_evaluated,not_evaluated
I think I can get you running.,1.6545801526717556,0.0190415878197545,1572,818,481,273,not_evaluated,not_evaluated
I don't think your alternator is your worst problem.,1.654512851165571,0.0179602095682591,1673,868,527,278,not_evaluated,not_evaluated
"I can fix that for you,but it will cost you an arm and a leg.",1.6541837331772966,0.0186989673358358,1709,908,484,317,not_evaluated,not_evaluated
Check your timing. It doesn't look good.,1.6480286738351255,0.0200940139128725,1395,737,417,241,not_evaluated,not_evaluated
Remember that cute little cub bear you flipped off at the Bronx Zoo?,1.6446587537091988,0.0206034394909682,1348,710,407,231,not_evaluated,not_evaluated
"Sure I can help, but it’ll cost you an arm and a leg",1.64290610006854,0.0200477199141251,1459,781,418,260,not_evaluated,not_evaluated
Ever have one of those days when everything seems to go right?,1.6412811387900357,0.0201031206891425,1405,741,427,237,not_evaluated,not_evaluated
I've been waiting for drive-thru.,1.6407942238267148,0.0215390338788788,1108,555,396,157,not_evaluated,not_evaluated
You look like you could use a hug.,1.6399700598802396,0.0203115742317273,1336,695,427,214,not_evaluated,not_evaluated
"Well,well,well. Still got your guns in the trunk Mr. Hunter?",1.6367112810707456,0.0230737910676738,1046,550,326,170,not_evaluated,not_evaluated
Stan began to feel a little self-conscious about the salmon pink trousers.,1.63109243697479,0.0218748875138191,1190,639,351,200,not_evaluated,not_evaluated
The sign did say bear left!,1.627563576702215,0.0219739429434884,1219,670,333,216,not_evaluated,not_evaluated
Can I talk to you about your car’s extended warranty?,1.6272066458982346,0.0248736763926673,963,533,256,174,not_evaluated,not_evaluated
Allow me. I'm a car-nivore.,1.625235404896422,0.0231495373685195,1062,603,265,194,not_evaluated,not_evaluated
And you thought your car breaking down was the worst thing that could happen to you today?,1.6252045826513912,0.0212907170955252,1222,653,374,195,not_evaluated,not_evaluated
"I can fix it for you, but it'll cost you an arm and a leg.",1.6251154201292706,0.0237288812908792,1083,609,271,203,not_evaluated,not_evaluated
"Robert Frost was right, the road less traveled really does make all the difference.",1.6231375985977212,0.022180814576859,1141,616,339,186,not_evaluated,not_evaluated
I've seen it before; it's just playing dead.,1.6223529411764706,0.0251311337788459,850,449,273,128,not_evaluated,not_evaluated
This is the “grin” part and here comes the “bear it”.,1.6218487394957983,0.0254779989334406,833,442,264,127,not_evaluated,not_evaluated
"I can help you, but it will cost you an arm and a leg.",1.620798319327731,0.023479487708995,952,516,288,148,not_evaluated,not_evaluated
"""Didn't the guy at the gas station warn you - bear to the right?""",1.617,0.023767117534019,1000,557,273,170,not_evaluated,not_evaluated
"I can't help with your car, but I can get you running.",1.6127292340884574,0.0231985814868614,927,510,278,139,not_evaluated,not_evaluated
"Times when you wish you didn't ignore the ""check engine"" light.",1.6055226824457594,0.023017554960727,1014,551,312,151,not_evaluated,not_evaluated
"Well, look who just joined the endangered species list.",1.6033163265306123,0.027776743008456,784,454,187,143,not_evaluated,not_evaluated
Looks like this might cost you an arm and a leg.,1.6020278833967048,0.026330283918328,789,438,229,122,not_evaluated,not_evaluated
I’m your bear to cross.,1.6007509386733416,0.0260789202894593,799,440,238,121,not_evaluated,not_evaluated
"Already late for dinner with the in-laws, Bob hadn't thought his day could get any worse.",1.6002415458937198,0.0251371168001944,828,448,263,117,not_evaluated,not_evaluated
I just love food delivery.,1.5997596153846154,0.0252761738085327,832,454,257,121,not_evaluated,not_evaluated
It looks like one of the hoses.  I ate a guy yesterday with the same problem.,1.594147582697201,0.0260135331891126,786,433,239,114,not_evaluated,not_evaluated
On your way to your grandmother’s are you?,1.5888324873096449,0.0258618347435261,788,436,240,112,not_evaluated,not_evaluated
I love Ubeareats.,1.58875,0.0261679240136465,800,451,227,122,not_evaluated,not_evaluated
"If you're going to just sit there, can you at least hold the flashlight?",1.5869242199108469,0.0284153077563029,673,379,193,101,not_evaluated,not_evaluated
"Honey, tell the cubs our Grubhub order is here.",1.5866302864938608,0.0274992714993362,733,417,202,114,not_evaluated,not_evaluated
"As Fred saw the bear behind him, he couldn't help but think of his father, who always told him that knowing how to fix his own car would save his life one day.",1.5857740585774058,0.0265535833596815,717,391,232,94,not_evaluated,not_evaluated
Don’t you wish carnivore meant I eat cars?,1.5853994490358128,0.028985088168,726,434,159,133,not_evaluated,not_evaluated
I'm here to jump you.,1.584,0.0287268301284838,625,345,195,85,not_evaluated,not_evaluated
Your problem is your timing!,1.5835820895522388,0.0293767444227144,670,391,167,112,not_evaluated,not_evaluated
Me knowing how to speak is the least of your problems.,1.5826893353941267,0.0291571564937921,647,369,179,99,not_evaluated,not_evaluated
That sound wasn't coming from your engine.,1.5822454308093994,0.0261697460480012,766,440,211,115,not_evaluated,not_evaluated
Go ahead.  I don't mind if my food's a little greasy.,1.5800604229607251,0.0275139329786379,662,363,214,85,not_evaluated,not_evaluated
"Didn't you see that sign back there... ""Bear Right""?",1.5796661608497724,0.0279838472472425,659,374,191,94,not_evaluated,not_evaluated
"Still laughing at the kids who took shop class, Mr. AP English?",1.578696343402226,0.030329143469451,629,370,154,105,not_evaluated,not_evaluated
Got any snacks in the car or just you?,1.5785714285714283,0.0300429274365236,560,309,178,73,not_evaluated,not_evaluated
A mechanic in these parts will cost you an arm and a leg.,1.5770440251572326,0.0297409890033715,636,370,165,101,not_evaluated,not_evaluated
Finally -- my Uber Eats delivery.,1.573228346456693,0.0287750047594089,635,360,186,89,not_evaluated,not_evaluated
Are you the meal delivery service?,1.5729984301412874,0.0280102278224944,637,353,203,81,not_evaluated,not_evaluated
Oh boy!  Road kill!,1.5718390804597702,0.0270679125284609,696,405,190,101,not_evaluated,not_evaluated
Don't hurry. I'll wait.,1.5716353111432706,0.0269075634727275,691,384,219,88,not_evaluated,not_evaluated
"Don't just sit there, hold the flashlight.",1.570921985815603,0.0304368961561096,564,320,166,78,not_evaluated,not_evaluated
