caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
He's the only one who can legally hand out refreshments to voters in Georgia.,1.9238673517048108,0.018181611618473,2141,845,614,682,irony,neutral
One soul for half a dozen lemons is still cheaper than Whole Foods.,1.878409090909091,0.0159390051331863,2640,1065,831,744,sarcasm,neutral
He says I don’t have to worry about returning the dish.,1.8768305439330544,0.0125675224754937,3824,1419,1457,948,irony,neutral
"Honey, I believe your words were ‘I would die for some fresh squeezed lemonade.’",1.8744714587737843,0.0129896800451862,3784,1475,1309,1000,irony,positive
"Of course it’s farm to table, look at his scythe.",1.8587786259541983,0.0133827372079628,3406,1313,1261,832,unknown,negative
Let’s hold out for Death by Chocolate .,1.8585858585858583,0.012468972476867,4257,1752,1355,1150,unknown,neutral
Which delivery app did you use?,1.8513669618790916,0.0157605296949109,2597,1059,865,673,unknown,neutral
Would it kill you to try one?,1.8395209580838323,0.0134316923465867,3340,1317,1242,781,sarcasm,neutral
It's his specialty: just desserts.,1.825,0.0163147151956776,2400,1013,794,593,wit-surprise,neutral
I always thought it would be death by chocolate.,1.822599880739416,0.0132536158165248,3354,1338,1273,743,unknown,negative
I was just telling him you have a lemon tart recipe to die for.,1.8222730739893207,0.0153021465909925,2622,1079,930,613,not_evaluated,not_evaluated
He said he's welcoming us to the neighborhood. Do you remember moving?,1.8197353914002208,0.0131980576675848,3628,1532,1218,878,not_evaluated,not_evaluated
This is embarrassing — Life ALSO gave us lemons.,1.81560095516052,0.0127228998469632,3769,1561,1342,866,not_evaluated,not_evaluated
I guess we really are ending on a sour note.,1.81508078994614,0.0133893716295711,3342,1367,1226,749,not_evaluated,not_evaluated
Life never handed me anything.,1.8144754924415945,0.0166081297834446,2183,897,794,492,not_evaluated,not_evaluated
"No dear, that's if LIFE hands you lemons.",1.8129357087529048,0.0151652328418884,2582,1053,959,570,not_evaluated,not_evaluated
2nd prize was a weekend at Mara-Lago,1.796201386795297,0.0139687759025796,3317,1480,1033,804,not_evaluated,not_evaluated
I didn’t think the bitter end was so literal,1.7959183673469388,0.0136961918863691,3234,1378,1138,718,not_evaluated,not_evaluated
Remind me to request contactless delivery next time.,1.7949358059914409,0.0147462526391189,2804,1201,977,626,not_evaluated,not_evaluated
It's for a going- away party.,1.7857939754555596,0.0148810550756852,2689,1150,965,574,not_evaluated,not_evaluated
They're for your mother.,1.7763739734680986,0.0140699548499996,3166,1425,1024,717,not_evaluated,not_evaluated
"Try these, dear.  They are to die for.",1.7714808043875685,0.0145530213350467,3282,1601,830,851,not_evaluated,not_evaluated
Would it kill you to just try one!,1.7703842549203377,0.0167789463297534,2134,942,740,452,not_evaluated,not_evaluated
They’re to be enjoyed like there’s no tomorrow.,1.766679521789433,0.0150574380822645,2593,1135,928,530,not_evaluated,not_evaluated
"When death gives you lemons, they’re lemons.",1.7618600281822452,0.0167840379460375,2129,952,732,445,not_evaluated,not_evaluated
I liked it better when Life gave me lemons.,1.7617098681218737,0.0162679151024231,2199,964,795,440,not_evaluated,not_evaluated
"Oh, I’m being ridiculous Eve? Who was the one taking apples from a snake?!",1.758288125376733,0.0194266807908351,1659,768,524,367,not_evaluated,not_evaluated
"No, it's his cousin.  The Grim Baker",1.758115849777212,0.0202367530551396,1571,741,469,361,not_evaluated,not_evaluated
"Unfortunately, when death hands you lemons you're screwed.",1.7566752799310938,0.0161835977742911,2322,1057,773,492,not_evaluated,not_evaluated
Oh come on.  One won't kill me.,1.7524401064773736,0.0157132943416141,2254,975,862,417,not_evaluated,not_evaluated
I'm guessing it's soul food.,1.7512505684402,0.0176688658026673,2199,1096,554,549,not_evaluated,not_evaluated
"Normally I'd never sell our souls, but those are Meyer lemons.",1.7494089834515367,0.0165265943146442,2115,942,761,412,not_evaluated,not_evaluated
Should we tell him that Life has already given us plenty of these?,1.7464142283419393,0.0179647614071596,1743,767,651,325,not_evaluated,not_evaluated
Everyone knows what to do when LIFE gives you lemons.  What we have here is uncharted territory.,1.737657864523536,0.0183310353462033,1742,798,603,341,not_evaluated,not_evaluated
Take one for your mother.,1.7372929754426043,0.0185916363294381,1751,820,571,360,not_evaluated,not_evaluated
"OH! come on, one isn't going to kill you.",1.736760124610592,0.0300866527615171,642,293,225,124,not_evaluated,not_evaluated
This isn't the bitter end I expected,1.735434007134364,0.0182456704081257,1682,752,623,307,not_evaluated,not_evaluated
They can't be any worse than the ones life gave us.,1.732089552238806,0.020673026927979,1340,611,477,252,not_evaluated,not_evaluated
Can you run inside and get ten dollars and one of the children?,1.7283044058744994,0.020759463409538,1498,742,421,335,not_evaluated,not_evaluated
"I know what to do if *life* gives you lemons, but I’m a bit stumped here.",1.7265547877591314,0.0237295294903738,1013,465,360,188,not_evaluated,not_evaluated
These are for me.  He’s here for your mom.,1.7264618434093162,0.0248586757924368,1009,490,305,214,not_evaluated,not_evaluated
Would it kill you to have one?,1.72475106685633,0.0198003973736733,1406,634,525,247,not_evaluated,not_evaluated
This must be…the bitter end.,1.724365004703669,0.02309699754413,1063,488,380,195,not_evaluated,not_evaluated
I thought you ordered Death by Chocolate,1.722707423580786,0.0212185206311672,1374,668,419,287,not_evaluated,not_evaluated
NOW do  you believe me when I tell you that they're to die for?,1.7206085753803595,0.0278734919402903,723,332,261,130,not_evaluated,not_evaluated
I think we should have opted for the contact-less delivery.,1.7199124726477024,0.025398187926212,914,433,304,177,not_evaluated,not_evaluated
