rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
0,It could work. We both like worms.,1.81404958677686,0.0484016733336622,242,95,97,50,irony,positive
1,One of us should look more concerned.,1.7275862068965515,0.0454962836776701,290,137,95,58,sarcasm,negative
2,Where are the statues? I can't hold it in anymore.,1.7031914893617022,0.0251474798316781,940,460,299,181,sarcasm,negative
3,I identify as fish,1.697674418604651,0.0665860563667034,129,62,44,23,sarcasm,neutral
4,Will we raise the kids as birds or fish?,1.696969696969697,0.029489069969656,759,400,189,170,unknown,neutral
5,Let's walk into a bar.,1.6903409090909092,0.040758077176345,352,174,113,65,sarcasm,neutral
6,What am I doing here? I missed my flight.,1.682642487046632,0.0316237172115557,772,459,99,214,irony,negative
7,What do you mean I'm adopted?,1.6822660098522169,0.0386801273897357,406,208,119,79,unknown,neutral
8,"No, you don't look like your profile photo.",1.682170542635659,0.0459400424993606,258,124,92,42,unknown,negative
9,It's not you. I've just...evolved.,1.6576576576576576,0.0430583259993737,333,179,89,65,sarcasm,neutral
10,I had a little work done.,1.651006711409396,0.0343737456995062,447,223,157,67,not_evaluated,not_evaluated
11,Disingenuous? ME ??? YOU described yourself as 'wingy ' !!!,1.6497277676951,0.0334654869861736,551,300,144,107,not_evaluated,not_evaluated
12,Be VERY afraid – we have bigger fish to fly.,1.6459510357815443,0.0340055235833646,531,290,139,102,not_evaluated,not_evaluated
13,You and me birdbrain.,1.6392785571142283,0.0379063373125085,499,301,77,121,not_evaluated,not_evaluated
14,"""I've had it with your Phishing scams""! ""Well, I've had it with your Tweets""!",1.637931034482759,0.0718115889426453,116,63,32,21,not_evaluated,not_evaluated
15,"Fish gotta swim, birds gotta swim.",1.6324786324786325,0.0375878653503974,468,272,96,100,not_evaluated,not_evaluated
16,"Well, one of us is right.",1.6311475409836065,0.0680707686534085,122,65,37,20,not_evaluated,not_evaluated
17,Let me guess...Pisces.,1.6229508196721312,0.0422663786866228,305,162,96,47,not_evaluated,not_evaluated
18,The inevitable face-off of Roe vs. Egg.,1.618556701030928,0.0439124565738978,388,247,42,99,not_evaluated,not_evaluated
19,One bad tweet and they put you on the no-fly list.,1.6166666666666667,0.0701971347118625,120,67,32,21,not_evaluated,not_evaluated
20,Vito warned me if I sing like a bird I'm gonna swim with da fishes.,1.607242339832869,0.041525692528595,359,209,82,68,not_evaluated,not_evaluated
21,Either you're a flying fish or I'm a dead duck.,1.6026058631921825,0.0444388720105386,307,178,73,56,not_evaluated,not_evaluated
22,"Believe me, worms don't come with hooks.",1.6,0.0673633069708607,120,66,36,18,not_evaluated,not_evaluated
23,"Your brother is alive, in an aquarium in Queens.",1.598360655737705,0.0644506514639901,122,65,41,16,not_evaluated,not_evaluated
24,Sometimes it would be nice if we could stay at my place instead.,1.596875,0.0423400635982229,320,182,85,53,not_evaluated,not_evaluated
25,One of these things is not like the other...,1.595307917888563,0.0423715313368958,341,201,77,63,not_evaluated,not_evaluated
26,"Without climate change, we never would have become friends",1.5905511811023625,0.0645660146075502,127,70,39,18,not_evaluated,not_evaluated
27,I told the genie that my first wish was for a perfect perch . . .,1.5853658536585369,0.057960782161482,164,93,46,25,not_evaluated,not_evaluated
28,"Actually, I think it's, ""Fish gotta swim, Birds gotta fly.""",1.5833333333333333,0.0632713835304414,120,64,42,14,not_evaluated,not_evaluated
29,I don't see species.,1.5698924731182795,0.0515923140178949,186,103,60,23,not_evaluated,not_evaluated
30,Ten thousand eggs at once! Wow!,1.5583756345177664,0.0515427284812671,197,114,56,27,not_evaluated,not_evaluated
31,Let's call Escher - he'll know how to fix this.,1.5515463917525774,0.0546889402916793,194,119,43,32,not_evaluated,not_evaluated
32,The pig's right behind me.,1.55,0.0832489023761601,80,48,20,12,not_evaluated,not_evaluated
