caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
The previous owner outgrew it.,1.759871931696905,0.0111635927546238,4685,2065,1680,940,incongruity-absurdity,neutral
They're mostly driveway miles.,1.752333405686998,0.0110700617272275,4607,2012,1724,871,irony,neutral
It's all driveway miles.,1.7841536084749503,0.0115051125870256,4531,1953,1603,975,irony,neutral
"Okay I'll grab some crayons and get started on the paper work. """,1.8768321513002364,0.0124456011577524,4230,1678,1395,1157,sarcasm,neutral
"So, we ran your credit report...",1.7832986472424557,0.0128584706364909,3844,1728,1221,895,sarcasm,neutral
"One owner, nonsmoker, fully potty trained.",1.8047556142668428,0.0128112476945112,3785,1617,1290,878,incongruity-absurdity,neutral
"If you want sportier, we have a Big Wheel.",1.7614603348888278,0.0127820625103932,3643,1625,1264,754,incongruity-absurdity,positive
"Its last owner had two accidents, but she’s potty-trained now.",1.770520741394528,0.0135449947776462,3399,1539,1101,759,incongruity-absurdity,neutral
This will run for as long as you can.,1.7658753709198811,0.0130727291351108,3370,1457,1245,668,unknown,neutral
And it comes standard with two juice box holders.,1.7950920245398774,0.0133416250944402,3260,1348,1232,680,unknown,neutral
What’s it gonna take for me to push you home in this today?,1.7613707165109034,0.0135998477937368,3210,1434,1112,664,sarcasm,neutral
And it is 100% guaranteed to stop your teenagers from asking to borrow the car.,1.8731155778894473,0.0144383659221951,3184,1284,1020,880,exaggeration,neutral
"Price? Oh, yes, it’s Fisher Price.",1.838964319545311,0.0140164972094295,3167,1281,1115,771,incongruity-absurdity,neutral
Your decision.  I'm not going to push you.,1.813652539631187,0.0141363074888414,3091,1296,1075,720,sarcasm,neutral
The prior owner is in time-out,1.7947672443085287,0.014346375293894,2943,1255,1037,651,incongruity-absurdity,neutral
"No, literally. It has bells and whistles.",1.8664371772805508,0.0145509365842275,2905,1113,1067,725,irony,neutral
It only has thirteen blocks on it.,1.7459165154264973,0.0145041717392703,2755,1237,981,537,unknown,neutral
It's a great commuter car for people who work from home.,1.821702594081111,0.0151333633806687,2737,1145,935,657,incongruity-absurdity,positive
Practically brand new. The previous owner never took it out of the driveway.,1.7378640776699028,0.0143486436546348,2678,1181,1018,479,incongruity-absurdity,neutral
This is the only car on our lot that looks like a former president.,1.801500938086304,0.0161162514383631,2665,1239,716,710,unknown,neutral
It’s like new. The previous owner preferred the box it came in.,1.916924265842349,0.0161356187632206,2588,988,827,773,incongruity-absurdity,neutral
You wouldn’t believe how many people tell me this was their first car.,1.8284389489953632,0.01520480461546,2588,1034,964,590,irony,neutral
This is something you buy and pass down to your kids.,1.7598760650658405,0.014674809269847,2582,1102,998,482,incongruity-absurdity,negative
"We call it “The Trump,” for its empty red bottom and hideous yellow top.",1.8905138339920948,0.0168686847100889,2530,1064,679,787,irony,negative
The only emissions come from you,1.7179690598968662,0.015541515185709,2521,1223,786,512,sarcasm,negative
"Trust me, we have customers crying for these.",1.8168032786885249,0.0156475199823648,2440,996,897,547,exaggeration,negative
I can get you in this car today. Not sure about getting you out.,1.7484381507705122,0.0153856022774153,2401,1060,885,456,sarcasm,neutral
And remember- the wheels on this car go round and round!...,1.741067675493905,0.015845907610918,2379,1098,799,482,incongruity-absurdity,neutral
It’s a great three-year-old car.,1.7593378607809846,0.0157625801069303,2356,1041,841,474,incongruity-absurdity,positive
I’m not trying to pressure you but I do have a VERY motivated second grader coming back this afternoon for a third look.,1.7774946921443735,0.0153217340844761,2355,971,937,447,sarcasm,neutral
